,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
573,BERITA PARIS EXPLOITATION,6 RUE DE CHARTRES,92200,NEUILLY SUR SEINE,16235767,2021-11-10T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.879868,2.279987
575,AUX DELICES DES VALLEES,62 RUE FELIX FAURE,92700,COLOMBES,16179375,2021-09-29T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.914613,2.257143
577,KFC (LANGOUSTIER),303 AVENUE DU GENERAL DE GAULLE,92140,CLAMART,15946511,2021-03-25T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.784506,2.249577
586,SHIVA EXOTIQUES,8 RUE DE PARIS,92110,CLICHY,16093103,2021-07-21T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.896932,2.308166
587,BOUCHERIE FERNANDES,14 RUE SAINT DENIS,92700,COLOMBES,16031440,2021-06-08T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.923823,2.257828
591,LA MARINA,3 T RUE CASTERES,92110,CLICHY,16314849,2022-01-20T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.899031,2.303247
596,COCCINELLE (GOWSHI),142 AVENUE HENRI BARBUSSE,92700,COLOMBES,16167898,2021-09-21T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.914868,2.252792
598,MOBISHOP & COFFEE (MOBIFOOD),117 AVENUE VICTOR HUGO,92500,RUEIL MALMAISON,16203004,2021-10-15T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.887593,2.173128
605,ISSY FAST (ISSY FASTER FOOD),2 AV JEAN JAURES,92130,ISSY LES MOULINEAUX,15979403,2021-04-21T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.824017,2.273533
608,CLICHY SUPERMARCHE,257 B AV D ARGENTEUIL,92270,BOIS COLOMBES,16024203,2021-06-02T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.920134,2.27821
610,BAGUETTE ECLAIR (BOULANGERIE DU MOULIN),AV MAL LECLERC,92360,MEUDON,16023183,2021-06-01T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.786782,2.230301
621,PANIER SYMPA (GAM),22 AV ALBERT THOMAS,92290,CHATENAY MALABRY,16240695,2021-11-17T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.763641,2.259248
633,LA FROMAGERIE DES GOURMETS (FROMAGERIE DES GOURMETS),2 B RUE DU CHATEAU,92500,RUEIL MALMAISON,16329594,2022-02-04T01:00:00+01:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.876094,2.18063
640,CONSERVATOIRE DU CAFE,11 RUE HOCHE,92130,ISSY LES MOULINEAUX,16093175,2021-07-20T02:00:00+02:00,_,Très satisfaisant,,,48.824908,2.271891
641,NABAB (MAN FOOD),"26, avenue Georges Clémenceau",92000,NANTERRE,16159091,2021-09-09T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.886798,2.202618
643,LA BAGUETTE DOREE,99 AVENUE DES GRESILLONS,92230,GENNEVILLIERS,16208901,2021-10-20T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.916308,2.304635
651,CHICKEN FACTORY (MYHZ),149 AV DU GAL DE GAULLE,92140,CLAMART,16223702,2021-11-03T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.789571,2.261892
654,GRANADA,5 AVENUE CHANDON,92230,GENNEVILLIERS,16313146,2022-01-18T01:00:00+01:00,_,Satisfaisant,,,48.922072,2.299371
662,GENEST (SARL LILAS),1 BD DE VALMY,92700,COLOMBES,15976618,2021-04-21T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.924096,2.252566
663,LE PAIN DE LOUISE,5 RUE DU BOURNARD,92700,COLOMBES,16015540,2021-05-27T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.923316,2.25317
666,CHEZ LILY (TENG DA),84 RUE JEAN LONGUET,92290,CHATENAY MALABRY,16114691,2021-08-04T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.767711,2.279721
676,MOULIN A PAINS - COLOMBES,138 AV HENRI BARBUSSE,92700,COLOMBES,16167778,2021-09-21T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.914899,2.25276
682,SARL KDE CAFE,201 BD JEAN JAURES,92100,BOULOGNE BILLANCOURT,16259400,2021-12-01T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.833164,2.243875
692,AU BON PAIN (ALSAADIYA),79 BOULEVARD VICTOR HUGO,92110,CLICHY,16302342,2022-01-05T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.899825,2.314071
693,GOOD BREAD,85 RUE DE LA REPUBLIQUE,92800,PUTEAUX,16181670,2021-09-30T02:00:00+02:00,Boulangerie-Pâtisserie,A corriger de manière urgente,,Boulangerie-Pâtisserie,48.88568,2.242547
696,L'ATELIER DES FROMAGES (AUX DELICES FROMAGER),79 RUE BOUCICAUT,92260,FONTENAY AUX ROSES,16162597,2021-09-16T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.791675,2.286281
699,MANO SUPERMARCHE,36 RUE DU BOURNARD,92700,COLOMBES,16259841,2021-12-02T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.922765,2.255478
710,LA FOURNEE DU PALAIS (LE PALAIS DES SAVEURS),6 RUE DE PARIS,92110,CLICHY,15953116,2021-03-31T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.896827,2.308278
723,LA RENAISSANCE,184 B AV DE PARIS,92320,CHATILLON,16194419,2021-10-11T02:00:00+02:00,Boulangerie-Pâtisserie,Très satisfaisant,,Boulangerie-Pâtisserie,48.81014,2.299158
726,LES ROSES PIZZA,91 RUE BOUCICAUT,92260,FONTENAY AUX ROSES,16031020,2021-06-08T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.792032,2.285665
728,KAD75,123 AV D ARGENTEUIL,92600,ASNIERES SUR SEINE,16106044,2021-07-27T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.915996,2.282398
730,CARREFOUR EXPRESS (CHLOE 2010),15 RUE ERNEST RENAN,92130,ISSY LES MOULINEAUX,15979958,2021-04-21T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.829004,2.282845
732,BEEFCUT (EVAN),24 RUE DE BEZONS,92400,COURBEVOIE,16051171,2021-06-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.895691,2.249551
736,BISTROT DU COIN (ET LEVALLOIS),70 RUE DU PDT WILSON,92300,LEVALLOIS PERRET,16148012,2021-09-03T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.893589,2.289086
739,ABK,116 RUE JEAN JAURES,92270,BOIS COLOMBES,16205221,2021-10-19T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.912473,2.261834
740,RVN2,221 AVENUE D ARGENTEUIL,92270,BOIS COLOMBES,16024184,2021-06-02T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.920557,2.278958
757,CARL ET ALINA (SARL CARL ET ALINA),135 AV DE LA REPUBLIQUE,92120,MONTROUGE,16082733,2021-07-12T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.811886,2.315605
758,STALINGRAD,3 PL SIMONE ET ANTOINE VEIL,92800,PUTEAUX,16107239,2021-07-28T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.882612,2.239403
765,ISTANBUL GRILL,105 RUE BOUCICAUT,92260,FONTENAY AUX ROSES,16065713,2021-06-30T02:00:00+02:00,Traiteur,Satisfaisant,,Traiteur,48.792551,2.284933
769,AL AMAL,145 AV DU DIX HUIT JUIN 1940,92500,RUEIL MALMAISON,16245520,2021-11-23T01:00:00+01:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.865882,2.202916
770,JEFF-DE-BRUGES (RUEILANDES),58 AVENUE DE FOUILLEUSE,92500,RUEIL MALMAISON,16176501,2021-09-27T02:00:00+02:00,_,Satisfaisant,,,48.862272,2.195082
782,ROYAL KASHMIR (SARA),18 RUE ETIENNE DOLET,92150,SURESNES,16172940,2021-09-22T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.868741,2.226378
783,ASIA KING (NIAN SUSHI),13 RUE ESTIENNE D ORVES,92270,BOIS COLOMBES,16303387,2022-01-06T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.915643,2.271472
787,EK CLICHY,15 BD VICTOR HUGO,92110,CLICHY,16238552,2021-11-18T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.897147,2.309778
788,SARL M.T.M (M.T.M),7 ALL DU 8 MAI 1945,92150,SURESNES,16004177,2021-05-11T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.869051,2.225179
790,ANJUMUM,179 AV D ARGENTEUIL,92600,ASNIERES SUR SEINE,16126011,2021-08-10T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.9186,2.281003
791,LA TERRASSE,32 RUE MERTENS,92270,BOIS COLOMBES,16146276,2021-09-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.915077,2.271375
797,LE FOURNIL DE LA COMTESSE (BOULANGERIE RUSPYNA),15 RUE GREFFULHE,92300,LEVALLOIS PERRET,16308566,2022-01-12T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.894389,2.276577
805,WIN SUPER MARKET,170 GRANDE RUE,92310,SEVRES,16034732,2021-06-02T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.821186,2.202176
812,CARMINA,ESP CHARLES DE GAULLE,92000,NANTERRE,16062697,2021-06-30T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.895112,2.222999
829,LE DELICE DE MERYEM,124 BD JEAN JAURES,92110,CLICHY,15978887,2021-04-21T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.905911,2.301569
833,BOUCHERIE FARAH,9 RUE PAUL BERT,92700,COLOMBES,16234167,2021-11-16T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.926231,2.247083
846,THIRU EXOTIQUE,13 RUE RASPAIL,92270,BOIS COLOMBES,16303365,2022-01-06T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.914958,2.273186
848,MAISON RILI,1 RUE DE L ORME,92700,COLOMBES,16259809,2021-12-02T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.923183,2.254997
854,MAISON DES GOURMANDISES,15 RUE ESTIENNE D ORVES,92270,BOIS COLOMBES,16056377,2021-06-23T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.915748,2.271606
856,SO SALENTINO SARL,219 TERRASSE DE L'UNIVERSITE,92000,NANTERRE,16056883,2021-06-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.898711,2.21671
859,CARREFOUR MARKET,25 AV DE L EUROPE,92700,COLOMBES,15978473,2021-04-22T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.926288,2.243658
862,LOS AMIGOS,160 BD DE LA REPUBLIQUE,92210,SAINT CLOUD,16188312,2021-10-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.850109,2.213387
863,DAILY FOOD (THE DAILY FOOD),6 RUE BAUDIN,92300,LEVALLOIS PERRET,16244249,2021-11-23T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.894704,2.278462
871,Les comptoirs de la Bio (CLACYDIS),6 PL DU PANORAMA,92140,CLAMART,15988558,2021-04-29T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.79296,2.27162
873,TAJ MAHAL (ISSY),38 RUE DES PEUPLIERS,92100,BOULOGNE BILLANCOURT,16304247,2022-01-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.833853,2.255145
883,PAIN D'OR (L'AMANDINE),29 BD STALINGRAD,92240,MALAKOFF,16006766,2021-05-19T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.814039,2.286517
893,SAMAH BIS,203 AV CHARLES DE GAULLE,92200,NEUILLY SUR SEINE,15964117,2021-04-08T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.884589,2.259902
903,FRANPRIX (DISTRI SURESNES),18 RUE DE LA REPUBLIQUE,92150,SURESNES,16065409,2021-07-01T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.862947,2.22259
912,CHEZ GINNA (ZAPPA),65 RUE CHAUVELOT,92240,MALAKOFF,16198816,2021-10-13T02:00:00+02:00,_,Satisfaisant,,,48.820696,2.305481
950,SWEET T HOUSE (L'AMOUR DU THE),67 AV GAMBETTA,92400,COURBEVOIE,16001726,2021-05-12T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.894083,2.248039
953,ABSOLU CAFE (LEAN WILSON),88 RUE DU PDT WILSON,92300,LEVALLOIS PERRET,16152571,2021-09-03T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.89505,2.287823
955,ASIA 9 FOOD,51 RUE DE NEUILLY,92110,CLICHY,16179329,2021-09-29T02:00:00+02:00,Restaurant,A corriger de manière urgente,,Restaurant,48.90159,2.301248
956,A Z MARKET (S.A.S.U COLOMBES DISTRIBUTION),9 RUE PAUL BERT,92700,COLOMBES,16049450,2021-06-21T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.926231,2.247083
962,BIOCOOP (COURT CIRCUIT SAS),60 RUE MAURICE THOREZ,92000,NANTERRE,16028350,2021-06-04T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.893763,2.19591
965,LA GOURMANDISE DU COIN,83 AV PIERRE LAROUSSE,92240,MALAKOFF,16157271,2021-09-13T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.820127,2.305707
973,My Auchan (DISTRI PUTEAUX),41 RUE GERHARD,92800,PUTEAUX,15953905,2021-03-31T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.878139,2.238545
977,KASHMIR DELICE,53 T RUE MOSLARD,92700,COLOMBES,16270435,2021-12-08T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.914884,2.238462
978,SAF SAF,56 RUE VOLTAIRE,92240,MALAKOFF,16307373,2022-01-12T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.821206,2.311846
979,GLD BOIS COLOMBES,229 T AV D ARGENTEUIL,92270,BOIS COLOMBES,16238027,2021-11-17T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.920899,2.278593
988,MAISON SAUNIER COLOMBES,2 RUE DES TILLEULS,92700,COLOMBES,16215300,2021-10-26T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.92371,2.258565
989,LE CLUB DU FRUIT,99 GRANDE RUE,92310,SEVRES,16229578,2021-11-04T01:00:00+01:00,Primeur,A améliorer,,Primeur,48.823036,2.207839
993,PARADISE,117 BD GABRIEL PERI,92240,MALAKOFF,16074072,2021-07-06T02:00:00+02:00,_,Satisfaisant,,,48.819438,2.30502
997,OPORTO,62 JARDINS BOIELDIEU,92800,PUTEAUX,16244116,2021-11-23T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.888397,2.238906
998,A1 SUPERMARKET,65 AV D ARGENTEUIL,92600,ASNIERES SUR SEINE,16126531,2021-08-11T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.913391,2.283731
999,ASIA' PANIER,85 RUE VICTOR HUGO,92300,LEVALLOIS PERRET,16024138,2021-06-01T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.896329,2.296003
1003,O'PLAISIR BIO,432 AV DU GAL DE GAULLE,92140,CLAMART,16074290,2021-07-06T02:00:00+02:00,_,Très satisfaisant,,,48.783454,2.246526
1005,LA RUCHE QUI DIT OUI (EQUANUM R),63 RUE DES BOURGUIGNONS,92270,BOIS COLOMBES,16203420,2021-10-14T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.915,2.275034
1011,LE JARDIN D'ESTIENNE (MORALIM),3 RUE ESTIENNE D ORVES,92270,BOIS COLOMBES,16303377,2022-01-06T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.91517,2.27086
1019,BOULANGERIE DE LA POINTE (BOULANGERIE DE LA POINTE),2061 AV ROGER SALENGRO,92370,CHAVILLE,15977703,2021-04-21T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.805276,2.183727
1022,BOULANGERIE DE LA PLACE,3 PL STALINGRAD,92190,MEUDON,16178108,2021-09-28T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.815002,2.23449
1026,DELICES PRIMEURS,97 RUE MOSLARD,92700,COLOMBES,16031605,2021-06-08T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.912649,2.239419
1029,CARREFOUR CITY (JLL T COMPAGNY),2 AV DE LA REPUBLIQUE,92130,ISSY LES MOULINEAUX,15979017,2021-04-15T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.827544,2.273726
1033,FRANPRIX (WA RETAIL RM),71 AVENUE DU PRESIDENT POMPIDOU,92500,RUEIL MALMAISON,15977639,2021-04-20T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.871196,2.194895
1034,BHCB,93 RUE CHARLES CHEFSON,92270,BOIS COLOMBES,15963028,2021-04-07T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.920161,2.270729
1035,B&B BOULANGERIE (BB L'ARTISAN DU GOUT),108 AV ALBERT PETIT,92220,BAGNEUX,16027394,2021-06-03T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.796093,2.321451
1045,BAKED,51 RUE GRAMME,92270,BOIS COLOMBES,16146321,2021-09-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.923512,2.273286
1048,HEPISTACHES (CAG RUEIL),12 RUE MAUREPAS,92500,RUEIL MALMAISON,16245549,2021-11-23T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.878327,2.181856
1054,NOUR,1 RUE HOCHE,92270,BOIS COLOMBES,16205185,2021-10-19T02:00:00+02:00,_,A améliorer,,,48.920607,2.270861
1061,NAY'S BURGER,51 RUE DE NEUILLY,92110,CLICHY,16238981,2021-11-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.90159,2.301248
1072,VANVESDIS,16 RUE RAYMOND MARCHERON,92170,VANVES,16308613,2022-01-11T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.818474,2.286045
1076,VOTRE-MARCHE (MARKET RAPIDE I.S.A),27 RUE JEAN BOURGUIGNON,92500,RUEIL MALMAISON,16245537,2021-11-23T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.867997,2.183379
1087,BIOCOOP (MINSK),47 avenue Jean Jaurès,92140,CLAMART,16252491,2021-11-24T01:00:00+01:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.803142,2.265293
1096,BOCAVRAC (BOCAVRAC),37 RUE DU GUE,92500,RUEIL MALMAISON,16058682,2021-06-25T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.877752,2.183056
1098,BIG CHICKEN & PIZZA (SARL BIG CHICKEN),4 PL CYRANO DE BERGERAC,92290,CHATENAY MALABRY,16208249,2021-10-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.768697,2.249947
1101,BOULANGERIE SHAIMI,202 RUE PAUL VAILLANT COUTURIER,92000,NANTERRE,16320505,2022-01-26T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.879806,2.207125
1102,MAISON LINA FRUITS,34 AV DE L EUROPE,92270,BOIS COLOMBES,16333624,2022-02-09T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.907008,2.262459
1105,CLEM ET GWEN (CCGP),62 BD JEAN JAURES,92110,CLICHY,16305469,2022-01-10T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.901116,2.30541
1159,SMART K LEVALLOIS,68 T RUE MARJOLIN,92300,LEVALLOIS PERRET,16112951,2021-08-03T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.89819,2.290088
1162,BERNADOTTE,38 RUE DE SAINT CLOUD,92410,VILLE D AVRAY,16027790,2021-06-03T02:00:00+02:00,Chocolatier,Satisfaisant,,Chocolatier,48.828454,2.191688
1171,LE MONROE (Y.D SERVICES),234 AV ARISTIDE BRIAND,92220,BAGNEUX,16329579,2022-02-03T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.791747,2.319919
1174,SURESH (SURESH),108 RUE MARTRE,92110,CLICHY,16334787,2022-02-09T01:00:00+01:00,Alimentation générale,A améliorer,,Alimentation générale,48.905195,2.304366
1192,FRANPRIX (BONARD ),149 terrasse de l'Université,92000,NANTERRE,16210798,2021-10-21T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.898942,2.215833
1237,ECOLE SAINTE CLOTILDE,8 RUE DE L ABBE GREGOIRE,92130,Issy-les-Moulineaux,21-037168-1,2021-05-11T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.822306,2.275296
1410,LA CLAMARTOISE,19 AVENUE JEAN JAURES,92140,Clamart,21-055610-1,2021-07-06T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.801577,2.264105
1415,PEOPLE AND BABY,42/44 RUE VOLTAIRE,92250,La Garenne-Colombes,21-043248-1,2021-06-03T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.904552,2.249261
1623,CRECHE-HALTE GARDERIE MOULIN,15 AV DIVISION LECLERC,92310,Sèvres,21-040797-1,2021-05-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.825952,2.219841
1806,SOGERES,191 B RUE DES RABATS,92160,Antony,21-038805-1,2021-05-18T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.737768,2.303836
1839,MAISON RETRAITE MARTHE ANDREE LUCAS,26 BOULEVARD MAILLOT,92200,Neuilly-sur-Seine,21-103517-1,2021-12-16T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.878331,2.275975
1885,MAIRIE COMMUNE DE SAINT CLOUD,52 AVENUE DU MARECHAL FOCH,92210,Saint-Cloud,21-049477-1,2021-06-15T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.848015,2.209378
2030,ORANGE,111 QUAI DU PRESIDENT ROOSEVELT,92130,Issy-les-Moulineaux,21-073089-1,2021-09-15T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.831516,2.26234
2234,MIRABELLE,5 PL DU MARIVEL,92310,Sèvres,22-001919-1,2022-01-13T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.826562,2.221375
2691,ELRES,36 AV GEORGES POMPIDOU,92390,Villeneuve-la-Garenne,22-002221-1,2022-01-14T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.941973,2.323626
2696,LYCEE POLYVALENT ANATOLE FRANCE,128 BIS BOULEVARD VALMY,92700,Colombes,21-097374-1,2021-11-23T01:00:00+01:00,Restauration collective,Satisfaisant,92025002.0,Restauration collective,48.931515,2.255348
2718,SYNDICAT POUR LA RESTAURATION COLLECTIVE,227 RUE DES CABOEUFS,92230,Gennevilliers,21-088363-1,2021-10-26T02:00:00+02:00,Restauration collective,Très satisfaisant,92036025.0,Restauration collective,48.922267,2.314318
2923,LES EPINETTES,68 RUE L EGALITE,92130,Issy-les-Moulineaux,20-095652-1,2021-03-29T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.816317,2.259708
2932,ASSOCIATION LA BERENGERE,5 PARC DE LA BERENGERE,92210,Saint-Cloud,21-102100-1,2021-12-14T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.857596,2.211539
2992,SOC EUR LOCATION IMM COMMERCIAUX INDUSTR,99 AVENUE FRANCOIS ARAGO,92000,Nanterre,22-002685-1,2022-01-14T01:00:00+01:00,Restauration collective,A améliorer,,Restauration collective,48.900616,2.223518
3200,FOYER ACCUEIL MEDIC FONTAINE DES VOEUX,37 RUE ALPHONSE PLUCHET,92220,Bagneux,22-010878-1,2022-02-14T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.798583,2.299416
3231,RESIDENCE LE CLOS DES MEUNIERS,38 RUE DES MEUNIERS,92220,Bagneux,20-095623-1,2021-03-25T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.797783,2.311535
3349,COMMUNE DE SEVRES,15/17 AV.DE LA DIVISION LECLERC,92310,Sèvres,21-040800-1,2021-05-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.825952,2.219841
3355,COMMUNE DE SEVRES,2  AVENUE LEON JOURNAULT,92310,Sèvres,21-044975-1,2021-06-09T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.824164,2.215214
3375,ASSOCIATION HOPITAL FOCH,40 RUE WORTH,92150,Suresnes,21-089015-1,2021-11-02T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.87121,2.221255
3391,FONDATION DES AMIS DE L'ATELIER,27 Rue Joseph Lahuec,92290,Châtenay-Malabry,21-029569-1,2021-04-13T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.760619,2.275871
3531,ASSOCIATION DE GESTION DU RESTAURANT INTERADMINISTRATIF DE LA PREFECTURE - AGRIP,167 AV F ET I JOLIOT CURIE,92000,Nanterre,21-043608-1,2021-06-02T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.897071,2.216246
3535,RENAULT SAS,15 BIS AVENUE GALILEE,92350,Le Plessis-Robinson,21-076656-1,2021-09-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.774608,2.245156
3585,RESTAURATION INTER ENTREPRISE LE DOUBLON,11 AV DUBONNET,92400,Courbevoie,21-044586-1,2021-06-08T02:00:00+02:00,Restauration collective,Satisfaisant,92026002.0,Restauration collective,48.90168,2.260967
3633,HOPITAL LOUIS MOURIER,178 RUE DES RENOUILLERS,92700,Colombes,21-043790-1,2021-06-03T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.923449,2.236022
3691,HOPITAL LOUIS MOURIER,178 RUE DES RENOUILLERS,92700,Colombes,21-043826-1,2021-06-03T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.923449,2.236022
