,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
6695,RESIDENCE DES ROSEAUX,"4 bis, rue de la croix",77160,Chenoise-Cucharmoy,21-040546-1,2021-05-27T02:00:00+02:00,Restauration collective,Satisfaisant,77109001.0,Restauration collective,48.615567,3.187033
6696,REPOTEL,"512, Chemin d'Arvigny",77176,Savigny-le-Temple,21-095170-1,2021-11-24T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.59375,2.577028
6697,LES AMIS DE KAREN ASSOCIATION,1 BIS ROUTE DE VALENCE,77670,Vernou-la-Celle-sur-Seine,21-044067-1,2021-06-07T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.396069,2.869261
6698,FROMAGERIE LOISEAU,39 RUE CLOZEAU,77760,Achères-la-Forêt,21-065846-1,2021-07-08T02:00:00+02:00,Transformation de lait ou produits laitiers,Satisfaisant,77001001.0,,48.345432,2.564661
6699,SOCIETE EXPLOITATION CLINIQUE DE TOURNAN,"2, rue Jules Lefèvre",77220,Tournan-en-Brie,21-042634-1,2021-05-11T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.742340999999996,2.7578549999999997
6700,FAM LES PRES NEUFS,FAM LES PRES NEUFS,77000,Vaux-le-Pénil,21-038181-1,2021-05-17T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.52075,2.718008
6701,LA CROIX BLANCHE,LA CROIX BLANCHE,77220,Tournan-en-Brie,21-079490-1,2021-10-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.739096,2.773685
6702,ASSOCIATION CLOS NOTRE DAME,RTE DE CHARTRETTE,77000,Livry-sur-Seine,21-040050-1,2021-05-25T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.513846,2.681467
6703,ABBAYE DE NOTRE DAME,6 RUE MONTMORIN,77640,Jouarre,22-007972-1,2022-02-01T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.926944,3.131771
6704,CHARDON MELANIE,35 RUE DES GALACHES,77460,Chaintreaux,21-076686-1,2021-09-24T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,48.182096,2.797972
6705,ABATTOIR YOUSSFI,183 QUAI VOLTAIRE,77190,Dammarie-les-Lys,21-031129-1,2021-04-13T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Très satisfaisant,77152001.0,,48.532844,2.6427099999999997
6706,ASSOCIATION PERSONNES AGEES LES BRUYERES,1058 RUE DE SEINE,77350,Boissise-la-Bertrand,22-004046-1,2022-01-19T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.533799,2.570341
6707,ELRES,RUE DU STADE,77310,Saint-Fargeau-Ponthierry,21-105993-2,2021-12-17T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.529232,2.541846
6708,ECOLE ELEMENT ELISE ET CELESTIN FREINET,RUE JOSEPH LESURQUES,77240,Vert-Saint-Denis,21-076852-1,2021-09-24T02:00:00+02:00,Restauration collective,Satisfaisant,77495002.0,Restauration collective,48.562391999999996,2.616737
6709,OGEC GASNIER GUY STE BATHILDE,28 rue du Tir,77500,Chelles,21-042429-1,2021-06-01T02:00:00+02:00,Restauration collective,Satisfaisant,77108001.0,Restauration collective,48.889340000000004,2.59631
6710,ELRES,RUE DU STADE,77310,Saint-Fargeau-Ponthierry,21-105993-1,2021-12-17T01:00:00+01:00,Restauration collective,Satisfaisant,77407002.0,Restauration collective,48.529232,2.541846
6711,ECOLE ELEMENTAIRE PUBLIQUE LOUISE MICHEL,2 RUE LOUISE MICHEL,77240,Vert-Saint-Denis,21-090883-1,2021-11-08T01:00:00+01:00,Restauration collective,Satisfaisant,77495001.0,Restauration collective,48.565008,2.621517
6712,SARL WAN SEN,5 RUE DES TISSERANDS ZI TORCY,77200,Torcy,21-099729-1,2021-12-07T01:00:00+01:00,Transformation de produits de la pêche,Satisfaisant,77468002.0,,48.847498,2.6547509999999996
6713,SARL WAN SEN,5 RUE DES TISSERANDS ZI TORCY,77200,Torcy,21-099700-1,2021-12-07T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,77468002.0,,48.847498,2.6547509999999996
6714,MAIRIE COMMUNE PROVINS,21 rue Valentin Abeille,77160,Provins,21-048983-1,2021-06-22T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.561906,3.296876
6715,BOUCHERIE DU CENTRE,46 PLACE DU 14 JUILLET 1789,77550,Moissy-Cramayel,21-074163-1,2021-09-14T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.628258,2.5904220000000002
6716,PIZZERIA FAVINA,2 rue du Moulin,77220,Tournan-en-Brie,21-065259-1,2021-07-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.739343,2.763807
6717,LES VIANDES DU LYS,252 RUE MARC SEGUIN,77190,Dammarie-les-Lys,21-039515-1,2021-05-07T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,77152011.0,,48.51164,2.612586
6718,LES VIANDES DU LYS,252 RUE MARC SEGUIN,77190,Dammarie-les-Lys,21-039515-3,2021-05-07T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,77152011.0,,48.51164,2.612586
6719,LA GIRANDIERE LE CLOS BAILLY,34 RUE DU BOIS DE TROU,77700,Bailly-Romainvilliers,21-098998-1,2021-12-03T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.849979,2.823154
6720,SOLIDARITE OUMMA,44 avenue de valvins,77210,Avon,21-050077-1,2021-06-19T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.420935,2.7368419999999998
6721,KOBANE,36 RUE DE PARIS,77220,Tournan-en-Brie,21-083337-1,2021-10-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.739595,2.763635
6722,INSTITUT MEDICO - EDUCATIF,4 RUE DES PETITS CHAMPS,77820,Le Châtelet-en-Brie,21-042219-1,2021-05-31T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.510135,2.79967
6723,BOUCHERIE CHEZ TOI,24 RUE EDOUARD VAILLANT,77176,Savigny-le-Temple,21-025353-1,2021-06-16T02:00:00+02:00,Alimentation générale|Boucherie-Charcuterie,Satisfaisant,,Alimentation générale|Boucherie-Charcuterie,48.594429999999996,2.58175
6724,LA FERME NOUVELLE,D401,77230,Montgé-en-Goële,21-029502-1,2021-04-08T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,77308003.0,,49.027766,2.752311
6725,LES SAVEURS DE L'ORIENT,7 RTE DE CHALAUTRE LA PETITE,77160,Provins,22-011853-1,2022-02-17T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.555489,3.304261
6726,BOUCHERIE DE LA FERME,14 RUE NEUVE,77127,Lieusaint,21-040605-1,2021-05-26T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.633297,2.553038
6727,CENTRE DE PRODUCTION ET DE DISTRIBUTION AVICOLE BOULAJERI,ROUTE DE VILLEPATOUR,77220,Presles-en-Brie,21-034105-1,2021-04-29T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.710175,2.740262
6728,SAINTEMARIE JEAN,3 rue du Moulin Bertin,77169,Saint-Germain-sous-Doue,21-031432-1,2021-04-16T02:00:00+02:00,Producteur fermier,Satisfaisant,,Producteur fermier,48.848853000000005,3.1455130000000002
6729,LES VIANDES DU LYS,252 RUE MARC SEGUIN,77190,Dammarie-les-Lys,21-039515-2,2021-05-07T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,77152011.0,,48.51164,2.612586
6730,OGUZ,20 RUE HENRY BECQUEREL,77290,Mitry-Mory,21-046463-1,2021-06-11T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,77294016.0,,48.97932,2.642461
6731,RESIDENCE QUIETUDE,"420, rue des Ormes",77590,Chartrettes,21-107042-1,2022-01-10T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.486909000000004,2.68339
6732,LILAS,route de prairie,77160,Poigny,21-103402-1,2021-12-16T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.545348,3.285461
6733,LA FROMAGERE,4 RUE DU CLOS GUIGNOT,77120,Coulommiers,21-062735-1,2021-07-05T02:00:00+02:00,Caves d'affinage,Très satisfaisant,,,48.803562,3.098121
6734,AS PROCESS,76 RUE DE COULOMMES,77860,Quincy-Voisins,21-031859-4,2021-04-22T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Très satisfaisant,77382001.0,,48.897834,2.884082
6735,AS PROCESS,76 RUE DE COULOMMES,77860,Quincy-Voisins,21-031859-1,2021-04-22T02:00:00+02:00,Découpe de viande de boucherie,Très satisfaisant,77382001.0,,48.897834,2.884082
6736,AS PROCESS,76 RUE DE COULOMMES,77860,Quincy-Voisins,21-031859-3,2021-04-22T02:00:00+02:00,Entreposage de viande de volailles,Très satisfaisant,,,48.897834,2.884082
6737,AS PROCESS,76 RUE DE COULOMMES,77860,Quincy-Voisins,21-031859-2,2021-04-22T02:00:00+02:00,Entreposage de viande de boucherie,Très satisfaisant,,,48.897834,2.884082
6738,EURODISNEY - CUISINE CENTRALE NEWPORT BAY CLUB,Avenue Robert Schuman,77700,Chessy,21-098123-1,2021-11-22T01:00:00+01:00,Restauration collective,Satisfaisant,77111002.0,Restauration collective,48.871904,2.797694
6739,BRIES DE SAINT REMY,19 AV DU GRAND MORIN,77169,Saint-Siméon,21-039533-1,2021-08-17T02:00:00+02:00,Transformation de lait ou produits laitiers,Satisfaisant,77436002.0,,48.798759000000004,3.207036
6740,BONNY PARIS L'ESPRIT GOURMET,14 IMP DENIS PAPIN,77220,Gretz-Armainvilliers,21-039525-2,2021-07-27T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,77215001.0,,48.72961,2.731045
6741,ACM DE MITRY,12 PL BELLEVUE,77290,Mitry-Mory,21-072248-1,2021-08-24T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.973551,2.63562
6742,BONNY PARIS L'ESPRIT GOURMET,14 IMP DENIS PAPIN,77220,Gretz-Armainvilliers,21-039525-1,2021-07-27T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,77215001.0,,48.72961,2.731045
6743,BRIES DE SAINT REMY,MONTMOGIS,77320,Saint-Rémy-la-Vanne,21-039528-1,2021-07-29T02:00:00+02:00,Collecte de lait,Satisfaisant,77432004.0,,48.817646999999994,3.244398
6744,FROMAGERIE LOISEAU,39 RUE CLOZEAU,77760,Achères-la-Forêt,21-065846-2,2021-07-08T02:00:00+02:00,Entreposage de produits laitiers,Satisfaisant,77001001.0,,48.345432,2.564661
6745,FROMAGERIE LOISEAU,39 RUE CLOZEAU,77760,Achères-la-Forêt,21-039530-1,2021-07-08T02:00:00+02:00,Caves d'affinage,Satisfaisant,77001001.0,,48.345432,2.564661
6746,BUFFALO GRILL,BOULEVARD DES ARTISANS,77700,Bailly-Romainvilliers,21-067067-1,2021-08-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.846331,2.828794
6747,LA FROMENTELLERIE,FERME DE BEAULIEU,77970,Pécy,21-029497-1,2021-07-13T02:00:00+02:00,Transformation de lait ou produits laitiers,Très satisfaisant,77357001.0,,48.651329,3.0694470000000003
6748,ECOLE ELEMENTAIRE PUBLIQUE VILLEFERMOY,RUE DE VILLEFERMOY,77150,Lésigny,21-103487-1,2021-12-16T01:00:00+01:00,Restauration collective,Très satisfaisant,77249002.0,Restauration collective,48.732316,2.596915
6749,O BON GOUT DE BUSSY,20 RUE JEAN MONNET,77600,Bussy-Saint-Georges,21-074192-1,2021-09-13T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.839343,2.71138
6750,LA DERIVE & FRERES POISSONS,17 QUAI DE LA REPUBLIQUE,77920,Samois-sur-Seine,21-074327-1,2021-09-17T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.450873,2.757968
6751,ESAT LES ATELIERS DE L AMBRESIS,12 RUE DE L INDUSTRIE,77270,Villeparisis,21-063103-1,2021-08-11T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.951588,2.624377
6752,BOUCHERIE DE VARENNES,"1, avenue du 8 mai 1945",77130,Varennes-sur-Seine,21-091111-1,2021-11-09T01:00:00+01:00,Traiteur|Boucherie-Charcuterie,Satisfaisant,,Traiteur|Boucherie-Charcuterie,48.376209,2.9451169999999998
6753,CUISINE CENTRALE,3 AVENUE DU PALOISEL,77380,Combs-la-Ville,21-058208-2,2021-07-19T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,48.661365999999994,2.563168
6754,LES TROIS SOLEILS,19 RUE DU CHATEAU,77310,Boissise-le-Roi,21-031348-1,2021-04-19T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.525745,2.572155
6755,FONDATION ELLEN POIDATZ,1 RUE ELLEN POIDATZ,77310,Saint-Fargeau-Ponthierry,21-031066-1,2021-04-20T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.553689,2.523491
6756,ECOLE ELEMENTAIRE PUBLIQUE VILLEFERMOY,RUE DE VILLEFERMOY,77150,Lésigny,21-103487-2,2021-12-16T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.732316,2.596915
6757,LES REPAS LIVRES,"19, RUE DE BRETAGNE",77430,Champagne-sur-Seine,21-070321-1,2021-09-06T02:00:00+02:00,Traiteur,Satisfaisant,,Traiteur,48.395740999999994,2.79429
6758,COMPAGNIE FROMAGERE EDMOND DE ROTHSCHILD,Domaine des 30 Arpents,77220,Favières,21-039532-1,2021-06-10T02:00:00+02:00,Transformation de lait ou produits laitiers,Satisfaisant,77177001.0,,48.789046,2.793401
6759,BOUCHERIE MDS RECEPTIONS,5 RUE DE LA CHENOISE,77160,Chenoise-Cucharmoy,21-107677-1,2022-01-18T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,48.614851,3.183296
6760,METRO FRANCE,RUE DE LA PLAINE DE LA CROIX BESNARD,77000,Vaux-le-Pénil,21-101558-1,2021-12-13T01:00:00+01:00,Entreposage de produits de la pêche,Satisfaisant,77487001.0,,48.532237,2.695116
6761,BOUCHERIE MDS RECEPTIONS,5 RUE DE LA CHENOISE,77160,Chenoise-Cucharmoy,21-107673-1,2022-01-18T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.614851,3.183296
6762,SPAGHETTI HOUSE EINSALATINA MIDA ROFFINI,Rue de Strasbourg,77340,Pontault-Combault,20-097000-1,2021-12-13T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,77373001.0,,48.794988000000004,2.624358
6763,API RESTAURATION,3 RUE BONNERET,77230,Moussy-le-Neuf,21-028514-1,2021-07-09T02:00:00+02:00,Restauration collective,Satisfaisant,77322003.0,Restauration collective,49.063942,2.594849
6764,EHPAD DU CENTRE,chemin des grattons,77160,Provins,20-096274-1,2021-05-20T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.545265,3.2997620000000003
6765,ASS JEANNE D ARC DE MELUN,30 RUE BANCEL,77000,Melun,21-034656-1,2021-05-03T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.542051,2.6624939999999997
6766,CONVIVIO,12 RUE LOUIS ARMAND,77330,Ozoir-la-Ferrière,21-078076-1,2021-09-29T02:00:00+02:00,Restauration collective,Satisfaisant,77350001.0,Restauration collective,48.765112,2.688909
6767,SAVS DE VILLEBOUVET,39 RUE DU LAITON,77176,Savigny-le-Temple,21-034646-1,2021-05-03T02:00:00+02:00,Responsable de restauration collective,Satisfaisant,,,48.592819,2.588835
6768,BOUCHERIE DU CENTRE,8 RUE DE PARIS,77420,Champs-sur-Marne,21-031370-1,2021-04-21T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.852292,2.601825
6769,EHPAD MATHURIN FOUQUET,1 RUE DU PETIT PONT,77920,Samois-sur-Seine,21-042602-1,2021-06-02T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.450714000000005,2.751633
6770,GROUPE DEPREYTERE RESTAURATION,RUE DES MONTELIEVRES,77250,Moret-Loing-et-Orvanne,21-080508-1,2021-10-05T02:00:00+02:00,Restauration collective,Satisfaisant,77166002.0,Restauration collective,48.368604,2.840218
6771,RESIDENCE AUTONOMIE ROSA BONHEUR ET LORRAINE,"3, rue de Lorraine",77300,Fontainebleau,21-065653-1,2021-08-19T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.41366,2.709854
6772,RESTAURANT UNIVERS LE CROUS CLUB-CUISINE CENTRALE,10 BD ISAAC NEWTON,77420,Champs-sur-Marne,21-101388-1,2021-12-10T01:00:00+01:00,Restauration collective,A améliorer,77083001.0,Restauration collective,48.835741999999996,2.5929860000000002
6773,ARPAVIE,2 RUE DE NISCEVILLE,77570,Château-Landon,21-067664-1,2021-08-25T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.146321,2.6961630000000003
6774,BRIES DE SAINT REMY,MONTMOGIS,77320,Saint-Rémy-la-Vanne,21-039535-1,2021-07-29T02:00:00+02:00,Transformation de lait ou produits laitiers,Satisfaisant,77432004.0,,48.817646999999994,3.244398
6775,MR FOCH FOOD,2 AV DU MARECHAL FOCH,77100,Meaux,21-082176-1,2021-10-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.952939,2.883212
6776,FIVE GUYS,ALL DU PREAMBULE,77127,Lieusaint,21-073015-1,2021-09-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.61332,2.549058
6777,DOMITYS LA COURTINE,2 RUE DU CAPITAINE BASTIEN,77000,Melun,21-028473-1,2021-04-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.540048,2.669899
6778,E. LECLERC,ZI,77160,Provins,22-013096-1,2022-02-22T01:00:00+01:00,Rayon poissonnerie|Rayon fromagerie|Rayon boucherie-charcuterie,Très satisfaisant,,Rayon poissonnerie|Rayon fromagerie|Rayon boucherie-charcuterie,,
6779,AMIR EVENTS,5 RUE GASPARD MONGE,77380,Combs-la-Ville,21-106013-1,2021-12-08T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,48.653614000000005,2.559512
6780,HARLE ALEX,94 RUE DE METZ,77260,Sammeron,22-004153-1,2022-01-20T01:00:00+01:00,Métier de bouche,Satisfaisant,,,48.94805,3.074207
6781,CHAHADA BOUCHERIE,20 RUE BERTRAND FLORNOY,77120,Coulommiers,21-025343-1,2021-04-28T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.811384999999994,3.082996
6782,ESAT DU VAL D'EUROPE,19 Boulevard des Artisans,77700,Bailly-Romainvilliers,21-025769-1,2021-03-30T02:00:00+02:00,Restauration collective,Satisfaisant,77018002.0,Restauration collective,48.845828000000004,2.828076
6783,SOGERES,"1109, Avenue Saint Just  Z.I.",77000,Vaux-le-Pénil,21-105533-1,2021-12-27T01:00:00+01:00,Restauration collective,Satisfaisant,77487004.0,Restauration collective,48.533965,2.6903740000000003
6784,DUC,RUE DU CHATEAU DE FLAMBOIN,77114,Gouaix,21-039526-1,2021-07-12T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,77208001.0,,48.470532,3.287669
6785,MAIRIE COMMUNE NANGIS,4 BOULEVARD VOLTAIRE,77370,Nangis,21-044611-1,2021-06-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.558096,3.0152650000000003
6786,N&N VDE,7 PLACE DE LA TOSCANE,77711,Serris,21-102978-1,2021-12-14T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.855846,2.784537
6787,EARL BIRCKEL,FERME DIEULAMANT,77470,Villemareuil,21-039098-1,2021-05-20T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,77505002.0,,48.921085,2.97205
6788,L'ANGELUS,31 GRANDE RUE,77630,Barbizon,21-107494-1,2022-01-14T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.444590000000005,2.607585
6789,ASSOCIATION LES PETITS BRIARDS,17 rue Georges Dromigny,77160,Poigny,21-056937-1,2021-07-16T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.553463,3.293303
6790,SOC LES FONTAINES,54 BD ARISTIDE BRIAND,77000,Melun,21-108627-1,2022-02-07T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.543372,2.650517
6791,RM DELICES,5 AV DU GENERAL LECLERC,77390,Chaumes-en-Brie,21-092259-1,2021-11-16T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.667488,2.8427740000000004
6792,COLLEGE ALFRED SISLEY,RUE DU GYMNASE B.P. 23,77250,Moret-Loing-et-Orvanne,22-007659-1,2022-02-01T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.368395,2.8143740000000004
6793,FOYER ENFANCE RUBELLES  HAM. DU MOULIN,123 RUE DES MEUNIERS,77950,Rubelles,21-039433-1,2021-05-21T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.554491999999996,2.673384
6794,SARL ABATTOIR KISSI II,"2,CHEMIN DE L'ARANGE",77181,Courtry,21-026868-1,2021-03-24T01:00:00+01:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,77139001.0,,48.91995,2.608504
6795,BOUCHERIE DE LA MAIRIE,16 place du maréchal Leclerc,77160,Provins,21-098731-1,2021-12-03T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.560369,3.2988699999999995
6796,LA FROMAGERE,4 RUE DU CLOS GUIGNOT,77120,Coulommiers,21-054420-1,2021-07-06T02:00:00+02:00,Transformation de lait ou produits laitiers,Très satisfaisant,77131002.0,,48.803562,3.098121
6797,LES RESIDENCES ST BENOIT,9 AVENUE DE CHELLES,77420,Champs-sur-Marne,21-091867-1,2021-11-15T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.852619,2.599255
6798,AUX DELICES DU PORTUGAL,7 ALLEE DENIS PAPIN,77170,Brie-Comte-Robert,21-028038-1,2021-04-08T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.70093,2.605027
6799,NEWREST FRANCE CDG,12 RUE ANTOINE DE SAINT EXUPERY,77290,Compans,21-039519-1,2021-05-06T02:00:00+02:00,Restauration collective,Très satisfaisant,77123001.0,Restauration collective,48.996506,2.651033
6800,KING FOOD,8 RUE DE L EGLISE,77430,Champagne-sur-Seine,21-083523-1,2021-10-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.405257,2.798536
6801,CENTRE FRANCOIS VILLON,RUE FRANCOIS VILLON,77140,Darvault,21-044741-1,2021-06-08T02:00:00+02:00,Restauration collective,Satisfaisant,77333005.0,Restauration collective,48.269490999999995,2.706815
6802,LYCEE GENERAL INTERNAT D'EXCELLENCE,100 RUE DE PARIS,77171,Sourdun,21-097450-1,2021-11-30T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.533305,3.373799
6803,PICARD SURGELES,1 RTE MILITAIRE,77300,Fontainebleau,21-080052-1,2021-10-04T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.398563,2.723255
6804,KORIAN LA FERME DU MARAIS,565 AVENUE DE MARCHE MARAIS,77350,Le Mée-sur-Seine,21-026351-1,2021-03-31T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.546867999999996,2.638338
6805,L'ABATTOIR DE JOSSIGNY,2 CHEMIN DES CHAUDRONNIERS,77600,Jossigny,21-105403-1,2021-12-15T01:00:00+01:00,Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage,Satisfaisant,77237006.0,,48.833765,2.7513900000000002
6806,BENZIANE,2 RUE DU PRESIDENT DESPATYS,77000,Melun,21-039340-1,2021-05-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.54193,2.65594
6807,EARL DE LA NOZAIE,6 ROUTE DE MONTEREAU,77140,Nonville,21-056673-1,2021-07-13T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,A améliorer,,,48.289398999999996,2.793392
6808,SOCIETE D'EXPLOITATION DES ETABLISSEMENTS CUSAC,23 AVENUE CHARLES MONIER,77240,Cesson,20-096494-1,2021-06-15T02:00:00+02:00,Traiteur|Boucherie-Charcuterie,Satisfaisant,,Traiteur|Boucherie-Charcuterie,48.562769,2.6062
6809,PARIS AIR CATERING,"15, rue de la Grande Borne",77990,Le Mesnil-Amelot,21-091589-1,2021-11-09T01:00:00+01:00,Restauration collective,Satisfaisant,77291004.0,Restauration collective,49.015171,2.600791
6810,BIOCOOP VARENNES,Centre commercial LE BREAU,77130,Varennes-sur-Seine,21-099625-1,2021-12-07T01:00:00+01:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.376499,2.930012
6811,BOUGAINVILLE,RD 319,77170,Brie-Comte-Robert,21-082066-1,2021-10-11T02:00:00+02:00,Libre service|Boucherie-Charcuterie,Satisfaisant,,Libre service|Boucherie-Charcuterie,48.685418,2.6272729999999997
6812,LES POMMES D'ABIT,1019 FORTAIL,77320,Beton-Bazoches,21-081247-1,2021-10-07T02:00:00+02:00,Fromagerie|Alimentation générale|Glacier|Boucherie-Charcuterie,Satisfaisant,,Fromagerie|Alimentation générale|Glacier|Boucherie-Charcuterie,48.699635,3.2677389999999997
6813,CHAMPIN,DOMAINE DE LA CHARLOTTERIE,77390,Ozouer-le-Voulgis,21-031437-1,2021-04-22T02:00:00+02:00,Producteur fermier,Satisfaisant,,Producteur fermier,48.659784,2.774421
6814,ECOLE MATERNELLE PUBLIQUE CLOS ST JEAN,"1, rue du Clos Saint-Jean",77140,Saint-Pierre-lès-Nemours,21-042397-1,2021-06-01T02:00:00+02:00,Restauration collective,Satisfaisant,77431001.0,Restauration collective,48.268607,2.699983
6815,KASHMIR,RD 306,77240,Vert-Saint-Denis,21-108152-1,2022-01-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.564945,2.630029
6816,STEF LOGISTIQUE LIEUSAINT,BD D ESPAGNE,77127,Lieusaint,22-005826-1,2022-01-26T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,77251002.0,,48.642928999999995,2.546852
6817,CENTRE D ACTIVITE LES ORMES,12  R  DU PERRE,77950,Rubelles,21-051062-1,2021-06-28T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.551632,2.671852
6818,GROUPEMENT D'INTERET ECONOMIQUE DES VIGNES,31 RUE GRANDE,77820,Les Écrennes,21-053581-1,2021-07-06T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Très satisfaisant,77165001.0,,48.504335,2.859131
6819,CARREFOUR,RTE RN 7,77190,Villiers-en-Bière,21-076279-1,2021-09-23T02:00:00+02:00,Rayon pain/viennoiserie/pâtisserie,Satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.478677000000005,2.598551
6820,CARREFOUR,RTE RN 7,77190,Villiers-en-Bière,21-076284-1,2021-09-23T02:00:00+02:00,Rayon traiteur,Satisfaisant,,Rayon traiteur,48.478677000000005,2.598551
