,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
5440,ECOLE ELEMENTAIRE,16 RUE GOUBET,75019,Paris 19e  Arrondissement,21-067886-1,2021-08-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.885441,2.39016
5441,ECOLE ELEMENTAIRE,10  RUE  EUGENE VARLIN,75010,Paris 10e  Arrondissement,21-084907-1,2021-10-19T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.878343,2.364765
5442,CORDIAL,151 RUE DE CRIMEE,75019,Paris 19e  Arrondissement,21-045339-1,2021-05-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.887608,2.380162
5444,MONOPRIX,203 RUE ORDENER,75018,Paris 18e  Arrondissement,21-045295-1,2021-03-25T01:00:00+01:00,Rayon boucherie-charcuterie,Très satisfaisant,,Rayon boucherie-charcuterie,48.893867,2.333922
5445,LA MAMOUNIA,14 RUE MOUTON DUVERNET,75014,Paris 14e  Arrondissement,21-011404-1,2021-02-12T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.831784,2.328584
5449,FRANPRIX,35 AV DE FLANDRE,75019,Paris 19e  Arrondissement,21-045833-1,2021-06-10T02:00:00+02:00,Rayon pain/viennoiserie/pâtisserie,Satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.886305,2.370909
5453,VILLAGE D 'UNG,10 RUE JEAN MERMOZ,75008,Paris 8e  Arrondissement,21-064254-1,2021-08-12T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.870266,2.311179
5463,PARIS BAKERY,236 RUE DE LA CROIX NIVERT,75015,Paris 15e  Arrondissement,21-045407-1,2021-06-08T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.835237,2.28968
5475,PREVOIR VIE GROUPE PREVOIR,19 RUE D'AUMALE,75009,Paris 9e  Arrondissement,21-025800-1,2021-03-29T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.878279,2.335448
5478,CAFE CASSETTE,73 RUE DE RENNES,75006,Paris 6e  Arrondissement,21-023965-1,2021-03-19T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.850721,2.330519
5490,MONOPRIX,63 AVENUE DE CHOISY,75013,Paris 13e  Arrondissement,21-045450-1,2021-06-10T02:00:00+02:00,Rayon traiteur,Très satisfaisant,,Rayon traiteur,48.823189,2.36208
5496,CARREFOUR MARKET,95 AV DU GENERAL LECLERC,75014,Paris 14e  Arrondissement,21-037431-1,2021-05-10T02:00:00+02:00,Rayon traiteur,Très satisfaisant,,Rayon traiteur,48.826284,2.326708
5497,MUM LAB,20 RUE DE LA FOLIE MERICOURT,75011,Paris 11e  Arrondissement,21-069752-1,2021-09-03T02:00:00+02:00,Restauration collective,Satisfaisant,75111003,Restauration collective,48.862406,2.373802
5500,HOPITAL PRIVE DES PEUPLIERS,8 PLACE DE L ABBE G HENOCQUE,75013,Paris 13e  Arrondissement,20-085275-1,2020-12-03T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.823626,2.352914
5502,MAISON CURE MEDICALE ROSSINI,29 RUE MIRABEAU,75016,Paris 16e  Arrondissement,21-047698-1,2021-06-16T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.84614,2.269904
5505,SAVEURS D'ASIE,30 AVENUE D'ITALIE (Centre Commercial Italie 2),75013,Paris 13e  Arrondissement,21-042264-1,2021-05-31T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.828891,2.355928
5509,PHO 188,55 RUE DU CHEMIN VERT,75011,Paris 11e  Arrondissement,21-045926-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.859626,2.376268
5512,CARREFOUR EXPRESS,7 RUE DE VAUGIRARD,75006,Paris 6e  Arrondissement,21-070354-1,2021-06-04T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.848881,2.340124
5513,SOUS RIRE,22 RUE SAINT MARTIN,75004,Paris 4e  Arrondissement,21-070360-1,2021-09-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.858596,2.350122
5536,O FIL ROUGE,69 RUE SAINT CHARLES,75015,Paris 15e  Arrondissement,20-096419-1,2021-06-03T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.848195,2.286993
5538,LE RELAX,38 RUE LEBRUN,75013,Paris 13e  Arrondissement,21-040960-1,2021-05-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.835346,2.353769
5546,MONOPRIX,63 AVENUE DE CHOISY,75013,Paris 13e  Arrondissement,21-045459-1,2021-06-10T02:00:00+02:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.823189,2.36208
5556,I K,13 BOULEVARD DU TEMPLE,75003,Paris 3e  Arrondissement,21-041298-1,2021-05-26T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.863964,2.365944
5557,AMOR AHMED,"52 bis, RUE DE LA BIDASSOA",75020,Paris 20e  Arrondissement,21-076651-1,2021-09-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.867604,2.391216
5563,BATIFOL,5 RUE DU HUIT MAI 1945,75010,Paris 10e  Arrondissement,21-063587-1,2021-08-10T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.87595,2.358766
5572,M.X.,62 RUE DU CHEMIN VERT,75011,Paris 11e  Arrondissement,21-046233-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.859513,2.376285
5574,KOI,KOI,75007,Paris 7e  Arrondissement,21-045642-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.859,2.347
5580,PAULINE,36 RUE DE JOINVILLE,75019,Paris 19e  Arrondissement,21-045696-1,2021-06-10T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.890827,2.378301
5583,BOULANGERIE PATISSERIE D.NEVES,24 RUE DE VOUILLE,75015,Paris 15e  Arrondissement,21-034138-1,2021-04-30T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.834695,2.304886
5584,L'AUBERGE DE LA BUTTE,2 RUE JEAN MARIE JEGO,75013,Paris 13e  Arrondissement,21-073940-1,2021-09-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.82812,2.35177
5585,ABC PUERICULTURE,13 RUE DES BLUETS,75011,Paris,21-083318-1,2021-10-12T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.864604,2.382356
5587,POKE EAT PARIS,117 RUE DIDOT,75014,Paris 14e  Arrondissement,21-046206-1,2021-06-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.827663,2.315124
5609,ABC PUERICULTURE,7 PLACE VIOLET,75015,Paris 15e  Arrondissement,21-077104-1,2021-09-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.844662,2.290632
5626,CLINIQUE LA JONQUIERE,27 RUE DE LA JONQUIERE,75017,Paris 17e  Arrondissement,21-028906-1,2021-04-12T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.893518,2.32466
5631,TABLE DE LA GRACE,23 RUE DU VAL DE GRACE,75005,Paris 5e  Arrondissement,21-045902-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.841594,2.338114
5639,TOUYT TOUYT,242 RUE DU FAUBOURG SAINT MARTIN,75010,Paris 10e  Arrondissement,20-091950-1,2020-12-29T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.881887,2.3662
5645,DOKKEBI,33 RUE DES PETITS CHAMPS,75001,Paris 1er Arrondissement,20-096001-1,2021-04-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.86675,2.336653
5646,ASS CRECHE GAN ESTHER,14 RUE DE THIONVILLE,75019,Paris 19e  Arrondissement,21-053686-1,2021-07-05T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.888481,2.38191
5656,ALANYA,76 AV DE SAINT OUEN,75018,Paris 18e  Arrondissement,21-011570-1,2021-02-10T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.892008,2.327275
5670,PICARD SURGELES,48 AVENUE FELIX-FAURE,75015,Paris 15e  Arrondissement,20-088602-1,2020-12-11T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.840971,2.287292
5682,MAMMA PRIMI,18 RUE BOURSAULT,75017,Paris 17e  Arrondissement,21-024993-1,2021-03-24T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.883448,2.320568
5685,AU MATHURIN,12 AVENUE MATHURIN MOREAU,75019,Paris 19e  Arrondissement,21-046016-1,2021-06-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.878076,2.372148
5692,ALOI,3 RUE DES CISEAUX,75006,Paris 6e  Arrondissement,21-029498-1,2021-04-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.853186,2.334111
5694,BIBIM 13,29 AV DE LA PORTE DE CHOISY,75013,Paris 13e  Arrondissement,21-045840-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.81925,2.365106
5701,LES CHOUETTES - LE GRAND DUC,32 RUE DE PICARDIE,75003,Paris 3e  Arrondissement,21-083971-1,2021-10-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.864378,2.363523
5708,SIVANA CAFE,9 RUE GUILLAUME BERTRAND,75011,Paris 11e  Arrondissement,21-065971-1,2021-08-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.863622,2.38037
5709,AUBERGE FLORA,"44, BOULEVARD RICHARD-LENOIR",75011,Paris 11e  Arrondissement,21-045881-1,2021-06-10T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.85822,2.371868
5712,LA TABLE DU LOUP,32 RUE TRAVERSIERE,75012,Paris 12e  Arrondissement,20-096376-1,2021-05-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.848421,2.374251
5717,DAUZODIS,48 RUE DE MALTE,75011,Paris 11e  Arrondissement,21-045750-1,2021-06-07T02:00:00+02:00,Libre service,Très satisfaisant,,Libre service,48.866922,2.367052
5720,FRANPRIX,35 AV DE FLANDRE,75019,Paris 19e  Arrondissement,21-045799-1,2021-06-10T02:00:00+02:00,Libre service,Satisfaisant,,Libre service,48.886305,2.370909
5722,LE COMPTOIR,5 CARREFOUR DE L ODEON,75006,Paris 6e  Arrondissement,21-065708-1,2021-08-18T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.851956,2.33881
5724,S.A.R.L HOKKAÏDO 5,38 rue Rennequin,75017,Paris 17e  Arrondissement,21-012791-1,2021-02-17T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.882282,2.297357
5731,SOLEIL DE L'ILE,185 RUE DE CRIMEE,75019,Paris 19e  Arrondissement,21-046421-1,2021-06-08T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.890758,2.376447
5739,CRECHES DE FRANCE,52 RUE MADAME,75006,Paris 6e  Arrondissement,21-054147-1,2021-07-07T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.84791,2.331533
5744,GOD BLESS BROCCOLI,52 RUE PIAT,75020,Paris 20e  Arrondissement,21-074978-1,2021-09-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.873106,2.383689
5748,GYOZA HOUSE,20 RUE DE CHATEAUDUN,75009,Paris 9e  Arrondissement,21-045971-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.876096,2.338314
5753,OGEC STE CATHERINE,13 BIS RUE DES BERNARDINS,75005,Paris 5e  Arrondissement,20-093419-1,2020-12-07T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.850244,2.350844
5790,CLINIQUE LA JONQUIERE,27 RUE DE LA JONQUIERE,75017,Paris 17e  Arrondissement,21-028911-1,2021-04-12T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.893518,2.32466
5800,ASSOCIATION LE FIGUIER,6 RUE DE L AVE MARIA,75004,Paris 4e  Arrondissement,21-039063-1,2021-05-20T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.85276,2.360448
5803,AU VILLAGE DE CHOISY,106 AVENUE DE CHOISY,75013,Paris 13e  Arrondissement,21-056624-1,2021-07-13T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.825456,2.360664
5810,FONDATION CASIP-COJASOR,56 RUE DU SURMELIN,75020,Paris 20e  Arrondissement,21-082455-1,2021-10-12T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.86926,2.405857
5816,ASS CENTRE FRANCHEMONT,6 IMPASSE FRANCHEMONT,75011,Paris 11e  Arrondissement,21-052671-1,2021-07-02T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.85292,2.38434
5821,RESTAURANT RAPIDE LE CHINOIS GOURMET,4 RUE DE RIVOLI,75004,Paris 4e  Arrondissement,21-012120-1,2021-02-15T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.855254,2.361406
5824,KALSANG,14 RUE HOUDON,75018,Paris 18e  Arrondissement,21-009573-1,2021-02-05T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.883329,2.338716
5840,L' ILE AU BLE NOIR,80 RUE RAYMOND LOSSERAND,75014,Paris 14e  Arrondissement,21-046213-1,2021-06-09T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.833594,2.317355
5849,ECOLE MATERNELLE,24 RUE DELAMBRE,75014,Paris 14e  Arrondissement,21-024115-1,2021-03-22T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.841585,2.32676
5850,AUX BONS AMIS,1 RUE DE L'ATLAS,75019,Paris 19e  Arrondissement,21-003322-1,2021-01-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.874144,2.375539
5851,MAMOU,42 RUE TAITBOUT,75009,Paris 9e  Arrondissement,21-072877-1,2021-09-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.871684,2.336483
5853,LES MARMITES DU SOLEIL,44 RUE BAUDRICOURT,75013,Paris 13e  Arrondissement,21-011999-1,2021-02-15T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.826907,2.363786
5869,OEUVRE DE SECOURS AUX ENFANTS,4 RUE MORAND,75011,Paris 11e  Arrondissement,20-090588-1,2020-12-21T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.868085,2.377023
5893,LE GRAIN DE FOLIE,12 RUE NOTRE DAME LORETTE,75009,Paris 9e  Arrondissement,21-083548-1,2021-10-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.877591,2.33848
5899,L'OMBRA,212 BIS RUE DE CHARENTON,75012,Paris 12e  Arrondissement,21-089326-1,2021-10-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.840958,2.387422
5902,CARREFOUR MARKET,165 RUE MARCADET,75018,Paris 18e  Arrondissement,21-056430-1,2021-04-13T02:00:00+02:00,Rayon traiteur,Très satisfaisant,,Rayon traiteur,48.891353,2.337121
5931,LE JULYANN,36 RUE DE FAUBOURG MONTMARTRE,75009,Paris 9e  Arrondissement,21-049717-1,2021-06-22T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.874251,2.342241
5932,CRECHE HAYA MOUCHKA,49 RUE PETIT,75019,Paris 19e  Arrondissement,21-023164-1,2021-03-18T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.885436,2.385444
5933,FEDERATION APAJH,48 RUE GILBERT CESBRON,75017,Paris 17e  Arrondissement,21-029189-1,2021-04-13T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.892695,2.313884
5934,JEFF DE BRUGES EXPLOITATION,131 rue Ssaint Charles,75015,Paris 15e  Arrondissement,21-046538-1,2021-06-11T02:00:00+02:00,Chocolatier,Très satisfaisant,,Chocolatier,48.84385,2.283278
5935,BOULANGERIE AFANTROUS,49 RUE DE LA GAITE,75014,Paris 14e  Arrondissement,21-062692-1,2021-08-06T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.838589,2.322794
5936,CDE,41 BIS RUE JEAN DE LA FONTAINE,75016,Paris 16e  Arrondissement,21-034378-1,2021-05-03T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.850172,2.270381
5937,INDONESIA,12 RUE DE VAUGIRARD,75006,Paris 6e  Arrondissement,21-066798-1,2021-08-24T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.849083,2.339586
5938,LE COIN GOURMAND,65 RUE DE RENNES,75006,Paris 6e  Arrondissement,21-028795-1,2021-02-10T01:00:00+01:00,Chocolatier,Très satisfaisant,,Chocolatier,48.851687,2.331404
5980,SARL FAISAL,99 RUE DU FAUBOURG SAINT-DENIS,75010,Paris 10e  Arrondissement,21-008415-1,2021-02-01T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.874618,2.355439
5987,LE GAVROCHE,49 BOULEVARD DE REUILLY,75012,Paris 12e  Arrondissement,21-050551-1,2021-06-24T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.839605,2.394231
5991,LES POULETTES BATIGNOLLES,10 RUE DE CHEROY,75017,Paris 17e  Arrondissement,21-088885-1,2021-11-02T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.882754,2.318389
5995,BAT PETITE ENFANCE,13 RUE TURGOT,75009,Paris 9e  Arrondissement,21-053247-1,2021-05-11T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.880282,2.345289
5998,LE ROYAL,"110, RUE DU CHEMIN VERT",75011,Paris 11e  Arrondissement,21-052455-1,2021-07-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.86158,2.382717
6010,FOLIES,48 RUE DE BERRI,75008,Paris 8e  Arrondissement,21-047371-1,2021-06-15T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.874564,2.308124
6016,INSTITUT NATIONAL DU SPORT DE L EXPERTISE ET DE LA PERFORMANCE,11 AV DU TREMBLAY,75012,Paris 12e  Arrondissement,20-087834-1,2020-12-10T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.833925,2.454596
6019,IBLM,1 RUE TROUSSEAU,75011,Paris 11e  Arrondissement,21-047029-1,2021-05-28T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.850924,2.378465
6023,GLORIETTE CAFE,58 RUE DE LA CONVENTION,75015,Paris 15e  Arrondissement,21-090919-1,2021-11-09T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.843227,2.282956
6032,LES MALICIEUX DE JEAN MOULIN,25 AVENUE JEAN MOULIN,75014,Paris 14e  Arrondissement,21-087816-1,2021-10-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.826377,2.323506
6044,SOC LE TEMPLE CELESTE,"9, RUE VOLTA",75003,Paris 3e  Arrondissement,21-000493-1,2021-01-05T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.865011,2.356934
6045,KM CAFE,79 BD VINCENT AURIOL,75013,Paris 13e  Arrondissement,21-046699-1,2021-06-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.834563,2.36761
6053,LAHORE SWEETS & FRIED CHICKEN,10 RUE JARRY,75010,Paris 10e  Arrondissement,21-005573-1,2021-01-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.874099,2.355725
6060,CARREFOUR MARKET,165 RUE MARCADET,75018,Paris 18e  Arrondissement,21-056420-1,2021-04-13T02:00:00+02:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.891353,2.337121
6063,CARREFOUR MARKET,165 RUE MARCADET,75018,Paris 18e  Arrondissement,21-056413-1,2021-04-13T02:00:00+02:00,Libre service,Très satisfaisant,,Libre service,48.891353,2.337121
6064,SAINT JAMES/CLUB THIERS,"43, AVENUE BUGEAUD ANGLE 5 PLACE DU CHANCELIER ADENAUER",75016,Paris 16e  Arrondissement,21-054004-1,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.870866,2.279181
6065,DELICE HOUSE,96 RUE DE PROVENCE,75009,Paris 9e  Arrondissement,21-049322-1,2021-06-22T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.874286,2.32966
6067,LA ROSERAIE,1 RUE BLEUE ANGLE,75009,Paris 9e  Arrondissement,21-062523-1,2021-08-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.875741,2.347983
6080,SARL HONG THAO,42 RUE DE TOURTILLE,75020,Paris 20e  Arrondissement,21-024981-1,2021-03-16T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.872511,2.380223
6086,COEUR DE BREIZH,53 RUE DES MARTYRS,75009,Paris 9e  Arrondissement,21-025333-1,2021-03-25T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.880301,2.340241
6087,LE SAINT FERDINAND,37 PLACE SAINT-FERDINAND,75017,Paris 17e  Arrondissement,21-070293-1,2021-09-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.877733,2.287671
6097,LION SOT,6 AV RENE COTY,75014,Paris 14e  Arrondissement,21-073839-1,2021-09-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.832892,2.332688
6098,R AND R,51 RUE CHEVALIER DE LA BARRE,75018,Paris 18e  Arrondissement,21-075136-1,2021-09-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.887016,2.341992
6102,AU TROQUET DE LA PLACE,177 Avenue Gambetta,75020,Paris 20e  Arrondissement,21-090285-1,2021-11-05T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.871287,2.403843
6105,LEO LAGRANGE NORD,27 RUE DU CHATEAU D'EAU,75010,Paris 10e  Arrondissement,21-047212-1,2021-06-16T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.870558,2.359257
6107,SARL FADINI,24 RUE D'ARTOIS,75008,Paris 8e  Arrondissement,21-052009-1,2021-06-29T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.873602,2.306828
6112,INTERMARCHE,2-6 RUE DE NANTEUIL,75015,Paris 15e  Arrondissement,21-067184-1,2021-08-24T02:00:00+02:00,Libre service,Très satisfaisant,,Libre service,48.835002,2.306682
6115,THALASSA TRAITEUR GREC,76 RUE DE LA CROIX NIVERT,75015,Paris 15e  Arrondissement,21-047230-1,2021-06-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.84445,2.296538
6116,CEPE & FIGUE,59 RUE SAINT ANDRE DES ARTS,75006,Paris 6e  Arrondissement,21-015893-1,2021-02-16T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.853508,2.338959
6123,SARL BENLAHMAR PERE ET FILS,48 BD DE CLICHY,75018,Paris 18e  Arrondissement,21-042673-1,2021-03-16T01:00:00+01:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.883123,2.335583
6134,ANTICAFE @ STATION F,55 BD VINCENT AURIOL,75013,Paris 13e  Arrondissement,21-046724-1,2021-06-14T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.83516,2.369397
6139,LE DANUBE,3 PLACE RHIN ET DANUBE,75019,Paris 19e  Arrondissement,21-083947-1,2021-09-22T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.88224,2.393081
6144,CARREFOUR CITY,6 RUE MARX DORMOY,75018,Paris 18e  Arrondissement,20-093666-1,2020-12-04T01:00:00+01:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.885188,2.359417
6145,RESTAURANT JOUDE,3 RUE DE HANOVRE,75002,Paris 2e  Arrondissement,21-047317-1,2021-06-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.870141,2.335517
6150,CARREFOUR CITY,6 RUE MARX DORMOY,75018,Paris 18e  Arrondissement,20-093665-1,2020-12-04T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.885188,2.359417
6155,RESTAURANT BANQUE,9 RUE DE LA BANQUE,75002,Paris 2e  Arrondissement,21-012231-1,2021-02-15T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.867139,2.340451
6157,PIZZA PANORAMAS,19 PAS DES PANORAMAS,75002,Paris 2e  Arrondissement,21-047349-1,2021-06-15T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.870841,2.341663
6161,JAV,12 RUE JEAN DU BELLAY,75004,Paris 4e  Arrondissement,21-006646-1,2021-01-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.853195,2.353924
6168,O'DJERBA,399 RUE DE VAUGIRARD,75015,Paris 15e  Arrondissement,21-020856-1,2021-03-09T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.833434,2.289703
6169,CENTRE MEDICO-SOCIAL SAINT-JEAN DE DIEU - LECOURBE,"205, RUE DE JAVEL",75015,Paris 15e  Arrondissement,21-000413-1,2021-01-05T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.843356,2.287277
6170,MBC RESTAURATION,41 RUE D ALSACE,75010,Paris 10e  Arrondissement,21-086849-1,2021-10-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.879028,2.358533
6171,AUJOURD'HUI DEMAIN,42 RUE DU CHEMIN VERT,75011,Paris 11e  Arrondissement,21-047339-1,2021-06-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.858943,2.374527
6173,CENTRE SUZANNE MASSON 41 DOC A NETTER,41 AV DU DOCTEUR ARNOLD NETTER,75012,Paris 12e  Arrondissement,21-009727-1,2021-02-03T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.843419,2.405237
6179,IDFOOD,66 PASSAGE CHOISEUL,75002,Paris 2e  Arrondissement,21-066028-1,2021-08-19T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.868302,2.335721
6187,PICTO CONNEXIONS,13 RUE D'AMSTERDAM,75008,Paris 8e  Arrondissement,21-085821-1,2021-10-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.876642,2.3268
6189,LA MAISON DU CAVIAR,21 RUE QUENTIN BAUCHART,75008,Paris 8e  Arrondissement,21-047074-1,2021-06-15T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.870493,2.30165
6195,CHEZ NEUNG,70 BOULEVARD SAINT MARCEL,75005,Paris 5e  Arrondissement,21-073031-1,2021-09-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.837701,2.35406
6209,Restaurant Ethiopa,89 RUE DU CHEMIN VERT,75011,Paris 11e  Arrondissement,21-047127-1,2021-06-15T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.860801,2.379979
6218,CHILO,14 Rue Manin,75019,Paris 19e  Arrondissement,21-064910-1,2021-08-02T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.883011,2.386683
6222,LE TIR BOUCHON,40 RUE DE BERRI,75008,Paris 8e  Arrondissement,21-074204-1,2021-09-17T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.873972,2.307163
