,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
5150,RESIDENCE AUTONOMIE LA BAILLOTERIE,8 bis RUE   PASTEUR,91460,Marcoussis,21-010350-1,2021-02-05T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.641479,2.229353
5329,MAISON DE REPOS ET DE RETRAITE CENTRE DE GERONTOLOGIE LE CHATEAU DE VILLEMOISSON,"1, rue Hérault de Séchelles",91360,Villemoisson-sur-Orge,20-096632-1,2021-06-24T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.666153,2.332638
5351,CHATEAU DE CHAMPLATREUX (EHPAD),37 ALLEE  BOURGOIN,91100,Saintry-sur-Seine,21-038789-1,2021-05-06T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.60821,2.48848
5356,DELICE D'ORMOY,21 RUE DU SAULE SAINT JACQUES,91540,Ormoy,21-079099-1,2021-09-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.569773,2.464622
5615,BOUCHERIE DU PARC LA VERVILLE,PARC DE VILLEROY,91540,Mennecy,21-045535-1,2021-06-10T02:00:00+02:00,Fromagerie|Traiteur|Boucherie-Charcuterie,A améliorer,,Fromagerie|Traiteur|Boucherie-Charcuterie,48.564228,2.421437
5831,VICTOR NI,95 ROUTE DE CORBEIL,91390,Morsang-sur-Orge,21-005637-1,2021-01-21T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.65163,2.337308
5852,MAJ,16 RUE DE LA DIVISION LECLERC,91300,Massy,21-077512-1,2021-09-28T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.729888,2.275028
5867,CARREFOUR,"180, ROUTE NATIONALE 7",91200,Athis-Mons,20-095148-1,2021-02-23T01:00:00+01:00,Rayon traiteur|Rayon boucherie-charcuterie,Satisfaisant,,Rayon traiteur|Rayon boucherie-charcuterie,48.692942,2.388824
5879,C.FROID,7/9 Avenue Jeanne Garnerin,91320,Wissous,21-066716-1,2021-08-24T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,91689033,,48.728551,2.309199
6094,LE RELAX,1 RPT DES FETES,91210,Draveil,21-071980-1,2021-08-31T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.686292,2.396351
6129,EHPAD LEON MAUGE,"67, RUE D'ESTIENNE D'ORVES",91370,Verrières-le-Buisson,21-015553-1,2021-02-22T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.745945,2.263901
6270,M A S LE MASCARET,8 RUE DU LAC,91250,Tigery,21-034057-1,2021-04-30T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.643795,2.506377
6322,PICONI OFFICIEL,58 AV RAYMOND ARON,91300,Massy,20-096718-1,2021-08-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.725633,2.256114
6413,THEMIS CHATEAU DRANEM,17 avenue de Rigny,91130,Ris-Orangis,21-025646-1,2021-03-23T01:00:00+01:00,Restauration collective,Très satisfaisant,91521157,Restauration collective,48.656956,2.40393
6506,ORCA MAREE,11 BOULEVARD DE L'EUROPE,91320,Wissous,21-068043-1,2021-07-27T02:00:00+02:00,Mareyage et préparation de produits de la pêche,A améliorer,,,48.730956,2.33419
6546,RESIDENCE RETRAITE CINEMA ET SPECTACLE,"47, rue Gaston Grinbaum",91270,Vigneux-sur-Seine,21-049285-1,2021-06-14T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.691207,2.435175
6579,COLLEGE LOUIS PASTEUR,18 RUE SOULINS,91800,Brunoy,20-088587-1,2020-12-14T01:00:00+01:00,Restauration collective,Satisfaisant,91114001,Restauration collective,48.702016,2.495405
6736,LE KIOSQUE A PIZZA,CHEMIN D ANGERVILLE,91660,Le Mérévillois,21-074081-1,2021-09-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.318556,2.081166
6756,CENTRE HOSPITALIER DE BLIGNY,ROUTE DE BLIGNY,91640,Briis-sous-Forges,21-019106-1,2021-03-08T01:00:00+01:00,Restauration collective,Satisfaisant,91111108,Restauration collective,48.631702,2.150644
6812,ARPAVIE,"10, BD DU GENERAL DE GAULLE",91660,Le Mérévillois,21-081883-1,2021-10-05T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.318665,2.085902
6925,BOUSSYVAL,Avenue Jean MOULIN,91800,Boussy-Saint-Antoine,21-064924-1,2021-08-16T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.698989,2.53364
7037,BOUCHERIE AFOULKI,100 RUE PDT FRANCOIS MITTERRAND,91160,Longjumeau,20-087779-1,2020-12-11T01:00:00+01:00,Métier de bouche,Satisfaisant,,,48.694828,2.294128
7197,JOUR DE MARCHE,7 bd Ch. de Gaulle,91800,Brunoy,21-005420-1,2021-01-20T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.694423,2.505196
7266,COLLEGE PAUL ELUARD,RUE PAUL ELUARD,91270,Vigneux-sur-Seine,21-005869-1,2021-01-18T01:00:00+01:00,Restauration collective,Très satisfaisant,91657137,Restauration collective,48.703045,2.418523
7289,DOMAFRAIS,1 AVENUE DES FROIDES BOUILLIES,91420,Morangis,20-094291-1,2020-12-08T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,91432019,,48.706974,2.348018
7298,DOMAFRAIS,1 AVENUE DES FROIDES BOUILLIES,91420,Morangis,20-087966-1,2020-12-08T01:00:00+01:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,91432019,,48.706974,2.348018
7304,BOUCHERIE CBE QUARTIER DES VIANDES,102 AVENUE HENRI DUNANT,91200,Athis-Mons,21-024018-1,2021-03-08T01:00:00+01:00,Transformation de produits carnés,Très satisfaisant,91027001,,48.718939,2.400991
7402,GROUPE HOSPITALIER LES CHEMINOTS,"14, rue Alphonse Daudet",91210,Draveil,21-029571-1,2021-04-14T02:00:00+02:00,Restauration collective,Très satisfaisant,91201018,Restauration collective,48.663933,2.421696
7439,BIOCOOP,1 RTE DE LA ROCHE,91340,Ollainville,21-007475-1,2021-01-25T01:00:00+01:00,Entreposage non spécialisé de denrées alimentaires,Très satisfaisant,,Libre service,48.606145,2.242254
7443,STREET PIZZA,STREET PIZZA,91350,Grigny,21-049627-1,2021-06-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.65752,2.383052
7446,AGORA,50 RTE DE CORBEIL,91350,Grigny,21-049630-1,2021-06-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.655398,2.386247
7723,CUISINE CENTRALE D'OLLAINVILLE,7 RUE DES ECOLES,91340,Ollainville,21-019474-1,2021-03-09T01:00:00+01:00,Restauration collective,Très satisfaisant,91461003,Restauration collective,48.601468,2.234123
7801,BAY,11 rue Gustave Eiffel,91420,Morangis,21-014873-1,2021-01-27T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,91432037,,48.700474,2.33781
7897,LA CENTRALE DU FRAIS,9 RUE DES HALLES,91350,Grigny,21-020091-1,2021-03-10T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.670041,2.393717
8132,BAY,11 rue Gustave Eiffel,91420,Morangis,21-007072-1,2021-01-27T01:00:00+01:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,91432037,,48.700474,2.33781
8135,BAY,11 rue Gustave Eiffel,91420,Morangis,21-014862-1,2021-01-27T01:00:00+01:00,"VH, VSM, préparation viandes volailles lagomorphes",Satisfaisant,91432037,,48.700474,2.33781
8247,RESIDENCE AUTONOMIE ST LAURENT,20 avenue St Laurent,91400,Orsay,21-006884-1,2021-01-27T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.698679,2.190983
8496,CRECHE DES ECUREUILS,rue Clément Durand,91390,Morsang-sur-Orge,21-074220-1,2021-09-17T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.663145,2.34717
8591,FOYER FAM LE MALONNIER,172 VOIE DU CHEMINET,91420,Morangis,21-054434-1,2021-06-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.708599,2.32619
8645,SOC PHARMACEUTIQUE IMPORT EXPORT,32 AV DE L'OCEANIE,91140,Villejust,20-084350-1,2020-12-02T01:00:00+01:00,Entreposage de produits laitiers,Très satisfaisant,,,48.68404,2.20736
8863,COLLEGE ALBERT CAMUS,"72, route de grigny",91130,Ris-Orangis,21-077295-1,2021-09-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.65199,2.400263
8866,COLLEGE LES DINES CHIENS,5 AVENUE DE CARLET,91380,Chilly-Mazarin,21-047462-1,2021-06-07T02:00:00+02:00,Restauration collective,Très satisfaisant,91161140,Restauration collective,48.705771,2.312392
8987,THADOR,27 AVENUE PASTEUR,91200,Athis-Mons,21-043031-1,2021-06-02T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,91027005,,48.705562,2.367594
9138,LES COCOTTES DU MONDE,4 RUE LAVOISIER,91540,Mennecy,21-090319-1,2021-10-06T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.565572,2.444747
9276,L'ABBAYE,"2, rue HORACE DE CHOISEUL",91170,Viry-Châtillon,21-046940-1,2021-06-09T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.668081,2.373872
9309,BURGER KING,2 AV ARISTIDE BRIAND,91550,Paray-Vieille-Poste,21-031579-1,2021-04-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.708823,2.371015
9329,BALKANIKA DELICE,BALKANIKA DELICE,91390,Morsang-sur-Orge,21-045183-1,2021-05-31T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.662899,2.350946
9332,MULTI ACCUEIL FARANDOLE,1 ALLEE DES ECOLES,91210,Draveil,21-052612-1,2021-06-30T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.689236,2.4323
9589,EHPAD DU PERRAY,CENTRE HOSPITALIER VAUCLUSE,91360,Épinay-sur-Orge,21-054063-1,2021-06-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.678731,2.320469
9598,EHPAD DU PERRAY,CENTRE HOSPITALIER VAUCLUSE,91360,Épinay-sur-Orge,21-054070-1,2021-06-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.678731,2.320469
9751,LES P'TITS LOUPS,1 ALLEE DES THUYAS,91830,Le Coudray-Montceaux,21-082912-1,2021-10-13T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.566814,2.481504
9876,LA TABLE DE LA MEDITERRANEE,13 AVENUE DU 1 MAI,91120,Palaiseau,20-087515-1,2020-12-10T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.710802,2.257056
9902,EHPAD DU PERRAY,CENTRE HOSPITALIER VAUCLUSE,91360,Épinay-sur-Orge,21-049986-1,2021-06-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.678731,2.320469
9934,RESIDENCE LES 5 SENS,AVENUE DE LA TOUR MAURY,91280,Saint-Pierre-du-Perray,21-027900-1,2021-03-31T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.620373,2.511284
10073,LA TABLE DE LA MEDITERRANEE,13 AVENUE DU 1 MAI,91120,Palaiseau,20-087500-1,2020-12-10T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,91477002,,48.710802,2.257056
10140,COLLEGE BLAISE PASCAL,4 ALLEE DU BOCAGE,91360,Villemoisson-sur-Orge,20-096233-1,2021-05-11T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.66151,2.328601
10194,VALENTINO,65 RTE NATIONALE 6,91800,Brunoy,21-079112-1,2021-09-15T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.679473,2.495058
10352,DYNASTIE,DYNASTIE,91440,Bures-sur-Yvette,21-089736-1,2021-11-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.690963,2.158042
10522,L'ANDREA,6 BOULEVARD DU GENERAL DE GAULLE,91210,Draveil,21-071978-1,2021-08-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.688099,2.391785
10536,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-034637-1,2021-04-07T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Très satisfaisant,91377042,,48.739109,2.299687
10539,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-027944-1,2021-04-07T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,91377042,,48.739109,2.299687
10542,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-034625-1,2021-04-07T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,91377042,,48.739109,2.299687
10591,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-034648-1,2021-04-07T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,91377042,,48.739109,2.299687
10625,PRODUCTION CUISINE CENTRALE DU CANAL,22 B rue du Marquis de RAIES,91000,Évry-Courcouronnes,21-024097-1,2021-03-22T01:00:00+01:00,Restauration collective,Très satisfaisant,91182002,Restauration collective,48.628463,2.420429
10734,LE CALYPSO,44 AV CARNOT,91300,Massy,21-072420-1,2021-09-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.727998,2.264958
10934,CPE5CHILLY,24 RTE DE MASSY,91380,Chilly-Mazarin,21-072258-1,2021-09-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.712363,2.30327
11183,CDM MASSY,32 RUE DE LA DIVISION LECLERC,91300,Massy,21-072720-1,2021-09-14T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.730108,2.274416
11186,ROYAL MASSY II,AV DU MARECHAL LECLERC,91300,Massy,21-072718-1,2021-09-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.72929,2.300591
11227,CALIXIR TRAITEUR EVENEMETIEL...,"1, RUE GUILLAUME BIGOURDAN",91320,Wissous,21-059093-1,2021-07-08T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,91689021,,48.729244,2.329289
11501,BEREKET CENTER SARL,8 RUE PAUL MAINTENANT,91100,Corbeil-Essonnes,21-015618-1,2021-02-24T01:00:00+01:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,91174030,,48.613776,2.455697
11634,DOMAFRAIS,1 AVENUE DES FROIDES BOUILLIES,91420,Morangis,21-073773-1,2021-09-16T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.706974,2.348018
11712,EARL DES LAVANDIERES,27 RUE DES MOULINS,91660,Le Mérévillois,21-087238-1,2021-10-22T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,91390003,,48.308515,2.089134
11793,DEL ARTE,52 AV DE LA COMMUNE DE PARIS,91220,Brétigny-sur-Orge,21-077846-1,2021-09-29T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.587655,2.300004
11934,SARL CHEZ MAGDA,266 BOULEVARD HENRI BARBUSSE,91210,Draveil,21-074196-1,2021-09-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.69051,2.411398
11948,STG WISSOUS,1549 RUE DU BERGER,91320,Wissous,21-062995-1,2021-08-09T02:00:00+02:00,Entreposage non spécialisé de denrées alimentaires,Très satisfaisant,91689004,,48.718556,2.329307
12053,FERME DES SUEURS,FERME DES SUEURS,91530,Le Val-Saint-Germain,21-087416-1,2021-10-26T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Très satisfaisant,,,48.563989,2.06296
12065,BUFFALO GRILL,36  RTE DE MASSY,91380,Chilly-Mazarin,21-031544-1,2021-04-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.715728,2.297559
12073,ECOLE MATERNELLE PUBLIQUE BELLEVILLE,4- 6  AVENUE  DES CHENES,91190,Gif-sur-Yvette,21-024667-1,2021-03-23T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.694321,2.110974
12186,LE BAR BU,1 PL SAINT-PERE MEREVILLE,91660,Le Mérévillois,21-088577-1,2021-10-29T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.315288,2.087081
12316,COMITE DEPARTEMENTAL SAUVEGARDE DE L ENFANT A L ADULTE DE L ESSONNE,Chateau de Brunehaut,91150,Morigny-Champigny,21-032376-1,2021-04-26T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.457201,2.177107
12368,LANCIEN GUILLAUME,7 PL PIERRE SEMARD,91300,Massy,21-074089-1,2021-09-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.724699,2.256298
12422,SURMA,3 RUE DE MAINVILLE,91210,Draveil,21-074187-1,2021-08-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.686576,2.415139
12523,MARCHE DE L'OPERA,31 PL DE FRANCE,91300,Massy,21-075160-1,2021-09-21T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.732322,2.287786
12532,LES TERRASSES DE L'OPERA,LES TERRASSES DE L'OPERA,91300,Massy,21-075148-1,2021-09-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.733126,2.289371
12562,EC PRIMAIRE STE TEHERESE,5 rue de l'Ancienne Eglise,91230,Montgeron,20-093054-1,2020-12-10T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.708351,2.454532
12719,O'PANIER,106 AVENUE HENRI BARBUSSE,91270,Vigneux-sur-Seine,20-093613-1,2021-01-14T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.70186,2.425874
12743,SAS LA TRADITIONELLE,227 AV HENRI BARBUSSE,91270,Vigneux-sur-Seine,20-093608-1,2021-01-14T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.70544,2.438368
12767,ECOLE MATERNELLE JEAN JACQUES ROUSSEAU,IMPASSE JEAN JACQUES ROUSSEAU,91460,Marcoussis,21-033598-1,2021-04-26T02:00:00+02:00,Restauration collective,Très satisfaisant,91363152,Restauration collective,48.641698,2.230909
12826,AMICALE FRANCO TURC D ETAMPES,13 RUE DU PONT SAINT-JEAN,91150,Étampes,21-057863-1,2021-07-16T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,48.432978,2.150101
12902,COLLEGE WOLFGANG AMADEUS MOZART,"5, CHEMIN DE LA FORGE",91200,Athis-Mons,21-023942-1,2021-03-04T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.704758,2.388272
12977,FROMAGERIE DE LA DOUDOU,8 CHEMIN DU CIMETIERE AU PARC,91630,Cheptainville,20-091750-1,2020-12-15T01:00:00+01:00,Producteur fermier,Satisfaisant,,Producteur fermier,48.547571,2.267763
12998,WOKLINE,14 ALL JOSEPHINE BAKER,91300,Massy,21-075141-1,2021-09-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.733049,2.288955
13097,ECOLE SAINTE MATHILDE,7 BD AGUADO,91000,Évry-Courcouronnes,21-009259-1,2021-02-04T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.634937,2.441747
13098,DA XING,CC La Maison Neuve,91220,Brétigny-sur-Orge,21-076681-1,2021-09-09T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.587622,2.303925
13340,BOUCHERIE MONTCONSEIL,5 RUE LOUIS DREVET,91100,Corbeil-Essonnes,20-096372-1,2021-06-01T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.600569,2.477254
13346,ETRECHY DISTRIBUTION,LES CORPS SAINTS,91580,Étréchy,21-094637-1,2021-11-23T01:00:00+01:00,Rayon poissonnerie,Très satisfaisant,,Rayon poissonnerie,48.488487,2.188099
13457,PIZZA SERVIZIO,296 BOULEVARD HENRI BARBUSSE,91210,Draveil,21-063883-1,2021-08-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.68089,2.410059
14080,BERCEAU DES ROIS BONDOUFLE,7 RUE DU CLOS DE LA FERME,91070,Bondoufle,21-085739-1,2021-10-20T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.613793,2.375905
14184,AUX VIANDES ARPAJONNAISES,22 PLACE DU MARCHE,91290,Arpajon,21-061587-1,2021-08-03T02:00:00+02:00,Métier de bouche,Satisfaisant,,,48.588865,2.249767
14313,ETAMPES MARKET,26 RUE ARISTIDE BRIAND,91150,Étampes,21-030055-1,2021-04-12T02:00:00+02:00,Fromagerie|Glacier|Poissonnerie|Traiteur|Boucherie-Charcuterie,A améliorer,,Fromagerie|Glacier|Poissonnerie|Traiteur|Boucherie-Charcuterie,48.433607,2.160852
14341,LE FAVORI,116 AV ARISTIDE BRIAND,91420,Morangis,21-061969-1,2021-08-03T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.701228,2.32346
14344,H ET S,80 AVENUE CHARLES DE GAULLE,91420,Morangis,21-014484-1,2021-02-16T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.70529,2.342996
14353,VISHAL FRIED CHICKEN,33 AV DE LA CONCORDE,91270,Vigneux-sur-Seine,21-062264-1,2021-08-05T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.705153,2.421943
14398,LE PHENIX DE MASSY (SARL),"49, avenue Carnot",91300,Massy,21-072351-1,2021-09-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.723752,2.259577
14534,OZKAN ET,6 RUE NOTRE DAME,91100,Corbeil-Essonnes,21-009064-1,2021-02-04T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.613439,2.482127
14649,LA VIE ACTIVE,7 RUE DE VILLEMOISSON,91360,Épinay-sur-Orge,21-052395-1,2021-07-01T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.665635,2.317195
14740,LICINA AVOULY,RUE  DE THIONVILLE,91740,Pussay,21-076014-1,2021-09-23T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,91511001,,48.352635,1.995175
14797,LEO BOUCHERIE,59 RUE PDT FRANCOIS MITTERRAND,91160,Longjumeau,21-006672-1,2021-01-26T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.697696,2.295307
14837,LA VIE ACTIVE,OFFICE LES FRENES,91360,Épinay-sur-Orge,21-052414-1,2021-07-01T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,,
14904,LICINA AVOULY,RUE  DE THIONVILLE,91740,Pussay,21-076024-1,2021-09-23T02:00:00+02:00,Découpe de viandes de volailles/lagomorphe,Très satisfaisant,91511001,,48.352635,1.995175
15108,CAP SUD,CAP SUD,91420,Morangis,21-063339-1,2021-08-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.699595,2.333773
15165,BOUCHERIE LOMETTO,3 PL DE L ORME,91740,Pussay,21-063433-1,2021-08-10T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.348813,1.994401
15306,ALFORNO,1 PL LUCIEN BOILLEAU,91420,Morangis,21-063697-1,2021-08-11T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.706103,2.335159
15467,SHH - IT TRATTORIA,3 RUE MICHELE MORGAN,91220,Brétigny-sur-Orge,21-026566-1,2021-03-30T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.580548,2.300792
15516,COLLEGE LE SAUSSAY,23 RUE DE VERDUN,91610,Ballancourt-sur-Essonne,21-048392-1,2021-06-10T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.528863,2.371995
15597,HOPITAL DUPUYTREN,1 RUE EUGENE DELACROIX,91210,Draveil,21-012077-1,2021-02-12T01:00:00+01:00,Restauration collective,Satisfaisant,91201022,Restauration collective,48.676498,2.413772
15655,COMPAGNIE GENERALE DE RESTAURATION,Rue du chemin blanc,91160,Champlan,21-090558-1,2021-10-13T02:00:00+02:00,Restauration collective,Très satisfaisant,91345006,Restauration collective,48.705625,2.291639
15704,LES AMIS DE L 'ATELIER,2  AVENUE D' AMAZONIE,91940,Les Ulis,21-016226-1,2021-02-25T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.681454,2.196323
15969,JARDIN ROYAL,4 RUE MICHELE MORGAN,91220,Brétigny-sur-Orge,21-064932-1,2021-08-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.580554,2.300671
15972,ECOLE PRIMAIRE APPLICATION LES DONJONS,RUE DES ECOLES,91450,Soisy-sur-Seine,21-002847-1,2021-01-11T01:00:00+01:00,Restauration collective,A améliorer,91600002,Restauration collective,48.648476,2.445674
16019,LE DAM S PIZZA,13 PL DU DAMIER,91350,Grigny,21-005000-1,2021-01-19T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.65128,2.381451
16042,DOMAINE DE LA CHALOUETTE,10 rue des tilleuls,91150,Morigny-Champigny,21-032373-1,2021-04-26T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.440478,2.175351
16206,CRP BEAUVOIR,"33, avenue de mousseau",91000,Évry-Courcouronnes,21-052840-1,2021-06-23T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.627648,2.454177
16323,MAIRIE COMMUNE DE NOZAY,3 RUE DES VERTS-PRES,91620,Nozay,20-096239-1,2021-05-10T02:00:00+02:00,Restauration collective,Satisfaisant,91458004,Restauration collective,48.661047,2.238267
16393,B K L,53 AVENUE DU COMMANDANT BARRE,91170,Viry-Châtillon,21-078946-1,2021-10-01T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.660782,2.366248
16731,ECOLE PRIMAIRE SAINT PIERRE,70 RUE DE MONTGERON,91800,Brunoy,21-039611-1,2021-05-10T02:00:00+02:00,Restauration collective,Très satisfaisant,91114103,Restauration collective,48.695194,2.488972
16818,SAKURA,13 PL MARX DORMOY,91270,Vigneux-sur-Seine,21-066569-1,2021-08-19T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.708876,2.432734
16846,PLANETE ISTANBUL,60 AV HENRI BARBUSSE,91270,Vigneux-sur-Seine,21-064288-1,2021-08-10T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.700287,2.420518
16943,FAMILY BURGER ATHIS MONS,124 AV FRANCOIS MITTERRAND,91200,Athis-Mons,21-006304-1,2021-01-19T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.706721,2.371681
16964,COMITE CULTUREL CERNOIS,8 RUE DEGOMMIER,91590,Cerny,21-068078-1,2021-08-27T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.476228,2.329444
17123,SUBWAY,SUBWAY,91540,Mennecy,21-090301-1,2021-10-14T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.560075,2.435966
17155,DRAVEIL DREAM SUSHI,65 B RUE DES CREUSES,91210,Draveil,21-086979-1,2021-10-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.684652,2.427978
17187,SA PARIS DRIVE,2 RUE DES HALLES,91350,Grigny,21-051030-1,2021-06-22T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.66991,2.393892
