,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
8105,SEBERT DISTRIBUTION,98 RUE DE BORDEAUX,94150,Rungis,21-003113-1,2021-01-20T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94065251,,48.757374,2.358557
8141,PRODAL,51 RUE DES DECHARGEURS,94525,Chevilly-Larue,21-063184-1,2021-07-29T02:00:00+02:00,Découpe de viande de boucherie,Très satisfaisant,94065062,,48.761111,2.35779
8270,CRECHE MUNICIPALE CHARLES PERRAULT,66 RUE VICTOR HUGO,94700,Maisons-Alfort,21-037327-1,2021-05-10T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.799377,2.44181
8444,HONG FOC,HONG FOC,94000,Créteil,21-073739-1,2021-09-16T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.779197,2.437311
8446,BLUE MARNING,BLUE MARNING,94170,Le Perreux-sur-Marne,21-086096-1,2021-10-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.842698,2.506449
8458,ZHAN LANMING,"129, avenue Galliéni",94160,Saint-Mandé,21-037006-1,2021-05-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.846152,2.416943
8461,ISTANBUL,21 AV PAUL VAILLANT-COUTURIER,94400,Vitry-sur-Seine,21-023876-1,2021-03-18T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.799684,2.401228
8489,SARL VAL DE MARNE PIZZA - FONTENAY,70 BD DE VERDUN,94120,Fontenay-sous-Bois,21-010308-1,2021-02-09T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.853827,2.469599
8546,ECOLE MATERN PUBLIQUE PELLOUTIER,16 FERNAND PELLOUTIER,94800,Villejuif,21-078558-1,2021-09-28T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,48.784682,2.353483
8631,KING CHEF,KING CHEF,94800,Villejuif,21-021195-1,2021-03-11T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.78492,2.358297
8713,COLLEGE DE LATTRE,1 RUE DU PROGRES,94170,Le Perreux-sur-Marne,20-087804-1,2020-12-10T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.848139,2.503604
8748,SAS MRY,32 avenue Jean Jaures,94200,Ivry-sur-Seine,21-051931-1,2021-06-29T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.812335,2.402739
8770,MAIGNANT DIDIER,155 AVENUE DE LA REPUBLIQUE,94700,Maisons-Alfort,21-070741-1,2021-09-07T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.8072,2.445549
8772,ECOLE MATERNELLE PUBLIQUE PAUL BERT,ECOLE MATERNELLE PUBLIQUE PAUL BERT,94160,Saint-Mandé,20-084813-1,2020-12-02T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.841296,2.415096
8776,KORIAN LES LIERRES,19 RUE DU BAC,94170,Le Perreux-sur-Marne,21-086064-1,2021-10-19T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.842416,2.509527
8823,MAIRIE COMMUNE DE SAINT-MANDE,rue Mongenot,94160,Saint-Mandé,20-084965-1,2020-12-02T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.843329,2.416335
8831,RESTAURANT ADMINISTRATIF,20 QUAI POLANGIS,94340,Joinville-le-Pont,21-060433-1,2021-07-29T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,48.822115,2.469922
8984,CHICKEN SPOT,CHICKEN SPOT,94200,Ivry-sur-Seine,21-065784-1,2021-08-18T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.808047,2.377989
8997,SUPER KEBAB,23 AV CARNOT,94190,Villeneuve-Saint-Georges,21-095323-1,2021-11-23T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,,
9038,LYCEE PROFESSIONNEL GABRIEL PERI,41 AVENUE DE BOILEAU,94500,Champigny-sur-Marne,21-087100-1,2021-10-22T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.806394,2.545413
9176,LE CREN,70 C ALLEE DE SAINT MALO,94519,Rungis,21-010296-1,2021-02-09T01:00:00+01:00,Entreposage de produits de la pêche,Très satisfaisant,94065417,,,
9223,GUOFA,112 BD DE CRETEIL,94100,Saint-Maur-des-Fossés,21-007254-1,2021-01-28T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.798059,2.48574
9225,MAX CHICKEN94,44 RUE DE PARIS,94190,Villeneuve-Saint-Georges,21-057426-1,2021-07-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.727169,2.446144
9232,ADMINISTRATION GENERALE,"7, RUE MONGENOT",94160,Saint-Mandé,21-067250-1,2021-08-24T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.843358,2.416547
9289,LA MAISON DU GRAND CEDRE,10 AV PAUL VAILLANT COUTURIER,94110,Arcueil,21-080534-1,2021-10-06T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.803574,2.337948
9452,ECOLE MATERNELLE PUBLIQUE SAINT EXUPERY,87 AVENUE DU GENERAL DE GAULLE,94420,Le Plessis-Trévise,21-022735-1,2021-03-16T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.806045,2.583211
9458,LES AMIS INTIMES,7 RUE DE PARIS,94190,Villeneuve-Saint-Georges,21-076163-1,2021-09-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.725651,2.445957
9476,FORTAI,9 PL DU GENERAL LECLERC,94120,Fontenay-sous-Bois,20-094365-1,2021-01-26T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.847192,2.471544
9498,SEVAN,120 RUE DE PARIS,94220,Charenton-le-Pont,21-067187-1,2021-08-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.826199,2.406681
9513,LE FAMILY 26,9 RUE NOCARD,94220,Charenton-le-Pont,21-053816-1,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.823815,2.409606
9535,ROYAL CHILI RESTAURANT,3 AV CARNOT,94190,Villeneuve-Saint-Georges,21-095319-1,2021-11-23T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.733084,2.447237
9654,VS EXOTIQUE,45 RUE DU LIEUTENANT DAGORNO,94440,Villecresnes,21-054479-1,2021-07-06T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.722821,2.533121
9707,PIZZA DI CALABRIA,44 B RUE DU GENERAL DE GAULLE,94290,Villeneuve-le-Roi,21-014525-1,2021-02-19T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.735224,2.422304
9742,DI NAPOLI PIZZA,160 AV DE LA DIVISION LECLERC,94460,Valenton,21-095318-1,2021-11-23T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.740641,2.457348
9746,LE COQ LUSITANO,2 PL ARISTIDE BRIAND,94520,Mandres-les-Roses,21-058161-1,2021-07-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.702497,2.545232
9801,CHEZ YONG (SARL),135 RUE DU MARECHAL LECLERC,94410,Saint-Maurice,21-024691-1,2021-03-23T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.81591,2.459914
9864,O'CHICK'N,3 ROUTE DE STALINGRAD,94130,Nogent-sur-Marne,20-095139-1,2021-02-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.840303,2.480561
9879,CHICKEN DREAM,avenue du 11 novembre 1918,94550,Chevilly-Larue,21-054433-1,2021-07-07T02:00:00+02:00,Restaurant,A corriger de manière urgente,,Restaurant,48.762456,2.356167
9895,EURO DISTRI REST,47 avenue de Franche-Comté,94589,Rungis,21-062460-1,2021-07-13T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.75873,2.356184
9919,LYCEE GENERAL ROMAIN ROLLAND,17 RUE LUCIEN NADAIRE,94200,Ivry-sur-Seine,20-086326-1,2020-12-08T01:00:00+01:00,Restauration collective,Très satisfaisant,94041020,Restauration collective,48.801435,2.39367
9963,EURO DISTRI REST,47 avenue de Franche-Comté,94589,Rungis,21-056073-1,2021-07-13T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94065006,,48.75873,2.356184
9995,CHICKEN SPOT,3 BD DE LA GARE,94470,Boissy-Saint-Léger,21-042563-1,2021-06-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.752971,2.505934
10019,TROPIC ISLAND,13 AV DE NORMANDIE,94150,Rungis,21-010642-1,2021-03-24T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065594,,48.759188,2.359733
10037,LA CANTINE CORSE,3 RUE DE LA RESISTANCE,94320,Thiais,20-086588-1,2020-12-04T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.759519,2.387935
10087,PECUNIA FLOTTE COTIERE,10 C ALL DE SAINT MALO,94150,Rungis,21-089094-1,2021-11-10T01:00:00+01:00,Entreposage de produits de la pêche,Très satisfaisant,94065426,,48.757446,2.351128
10090,WOODIZ,158 AV DE LA REPUBLIQUE,94120,Fontenay-sous-Bois,21-054947-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.85229,2.462657
10113,PECUNIA FLOTTE COTIERE,10 C ALL DE SAINT MALO,94150,Rungis,21-089095-1,2021-11-10T01:00:00+01:00,Halle à M./1ére vente/Vente en gros produits de la pêche,Très satisfaisant,94065426,,48.757446,2.351128
10122,PECUNIA FLOTTE COTIERE,10 C ALL DE SAINT MALO,94150,Rungis,21-089093-1,2021-11-10T01:00:00+01:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,94065426,,48.757446,2.351128
10159,SUSHI D'ALFORTVILLE,19 RUE VERON,94140,Alfortville,21-080958-1,2021-10-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.814699,2.413941
10193,COLLEGE JULES FERRY,46 RUE HENRI JANIN,94190,Villeneuve-Saint-Georges,21-077547-1,2021-09-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.732087,2.450008
10197,ARMARA,2 RUE DES LANCES,94310,Orly,21-055506-1,2021-07-08T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,94054005,,48.751049,2.390558
10209,ORIGINAL BURGER AND POUTINE,14 RUE CHARLES DE GAULLE,94140,Alfortville,21-055016-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.814453,2.413451
10214,SCI LES JARDINS D ARAGON,116 RUE JEAN JAURES,94800,Villejuif,21-044374-1,2021-06-02T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.78943,2.366703
10235,SARL ODWICH,170 RUE GABRIEL PERI,94400,Vitry-sur-Seine,21-038893-1,2021-05-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.794318,2.400546
10239,SO GOOD FOOD,41 RUE DE LA BIENFAISANCE,94300,Vincennes,20-094819-1,2021-02-08T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.850171,2.45089
10250,SDV RUNGIS,13 BD DU DELTA - BP70104,94658,Rungis,21-037682-1,2021-05-11T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065040,,,
10276,CRECHE COLLECTIVE DEPARTEMENTAL,23 AVENUE DE LA REPUBLIQUE,94320,Thiais,21-081847-1,2021-10-06T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.768208,2.394585
10284,PLANET SUSHI,13 RUE EUGENE GALBRUN,94130,Nogent-sur-Marne,21-050155-1,2021-06-24T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.838278,2.488068
10300,LA JAVA FOOD,6 rue MARC sANGNIERCENTRE COMMERCIAL,94240,L'Haÿ-les-Roses,21-045873-1,2021-06-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.766168,2.323105
10311,FOOD FACTORY,290 AVENUE FLOUQUET,94240,L'Haÿ-les-Roses,21-027826-1,2021-04-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.771241,2.323141
10330,BAMBOU,56 AV DU GENERAL GALLIENI,94340,Joinville-le-Pont,20-094189-1,2021-01-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.819887,2.480859
10335,SOFRILOG,42-54 RUE CHARLES HELLER,94400,Vitry-sur-Seine,21-085249-1,2021-10-19T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94081021,,48.791703,2.410964
10403,ARMARA,2 RUE DES LANCES,94310,Orly,21-027561-1,2021-04-07T02:00:00+02:00,Entreposage de produits de la pêche,Très satisfaisant,94054005,,48.751049,2.390558
10404,YARA,41 AV DU GENERAL GALLIENI,94340,Joinville-le-Pont,21-071743-1,2021-09-09T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.820148,2.479137
10406,ARMARA,2 RUE DES LANCES,94310,Orly,21-027563-1,2021-04-07T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.751049,2.390558
10419,OISHI SUSHI,2 AVENUE HENRI BARBUSSE,94240,L'Haÿ-les-Roses,21-042953-1,2021-06-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.775496,2.326412
10435,KIOKO,88 RUE DE SEINE,94400,Vitry-sur-Seine,21-055126-1,2021-07-08T02:00:00+02:00,Entreposage non spécialisé de denrées alimentaires,Satisfaisant,94081002,,48.796271,2.408345
10523,HOPITAL DE JOUR 94G11 EDOUARD TOULOUSE,1 AVENUE MAXIMILIEN DE ROBESPIERRE,94400,Vitry-sur-Seine,20-090033-1,2021-03-12T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.791676,2.387693
10646,LE CHALET AU BORD DE L'EAU,1 T QUAI DE LA MARNE,94340,Joinville-le-Pont,21-071762-1,2021-09-09T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.820556,2.467132
10718,BMS FOOD,69 BD PAUL VAILLANT COUTURIER,94200,Ivry-sur-Seine,21-071736-1,2021-09-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.817288,2.399072
10746,AUX DELICES DE CHARENTONG,28 RUE DE PARIS,94220,Charenton-le-Pont,21-010804-1,2021-02-11T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.818757,2.417811
10751,ECOLE PRIMAIRE PUBLIQUE PAUL ELUARD,RUE GASTON MONMOUSSEAU,94460,Valenton,21-077552-1,2021-09-28T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.746962,2.470227
10780,CRECHE LES PETITES ABEILLES,29 RUE BOURGELAT,94700,Maisons-Alfort,21-013217-1,2021-02-18T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.813992,2.419507
10862,OUBAKLI ALLAOUA,76 RUE DU GENERAL LECLERC,94270,Le Kremlin-Bicêtre,21-072178-1,2021-09-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.810943,2.358065
11090,LES CAMIONNEUSES,19 AV DES MURS DU PARC,94300,Vincennes,21-010824-1,2021-02-05T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,48.84647,2.455265
11205,BEST FOOD,70 BD DE CRETEIL,94100,Saint-Maur-des-Fossés,21-025387-1,2021-03-25T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.798118,2.48127
11234,LE COMPTOIR,55 RUE CHARLES FREROT,94250,Gentilly,21-072790-1,2021-09-09T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.815184,2.349624
11477,SUSHI YAKI,3 RUE DE LA VARENNE,94100,Saint-Maur-des-Fossés,20-090638-1,2020-12-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.809825,2.471398
11509,DRAGON KING,11 AV DU COLONEL FABIEN,94380,Bonneuil-sur-Marne,21-032917-1,2021-04-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.77335,2.487393
11524,CAFE LE PROGRES,55 boulevard de verdun,94120,Fontenay-sous-Bois,21-073536-1,2021-09-16T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.853526,2.46982
11528,SIDI BOU,16 RUE DU GENERAL LECLERC,94270,Le Kremlin-Bicêtre,21-027047-1,2021-03-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.8145,2.359772
11600,BOUM BOUM PIZZA,96 AV JEAN JAURES,94100,Saint-Maur-des-Fossés,21-011399-1,2021-02-10T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.787645,2.482394
11626,FACTORY & CO LAB,128 B AV JEAN JAURES,94200,Ivry-sur-Seine,21-030010-1,2021-04-15T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,94041041,,48.805202,2.40468
11627,BYZANCE,CRS D'ALSACE MIN,94150,Rungis,21-020932-1,2021-03-12T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065504,,48.755359,2.367361
11644,CUISINE CENTRALE,71 BOULEVARD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,21-019997-1,2021-03-09T01:00:00+01:00,Restauration collective,Très satisfaisant,94068041,Restauration collective,48.793799,2.491354
11665,SARL SAINT HILAIRE PIZZA,24 RUE SAINT HILAIRE,94210,Saint-Maur-des-Fossés,20-088389-1,2020-12-10T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.792093,2.513445
11670,YUN SUSHI,26 RUE DES LAITIERES,94300,Vincennes,21-012043-1,2021-02-16T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.847645,2.423108
11675,AUX GOURMET DE HONG KONG,AUX GOURMETS DE HONG KONG,94200,Ivry-sur-Seine,21-065790-1,2021-08-18T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.811394,2.383593
11701,GOLDEN PIZZA,28 RUE DES LAITIERES,94300,Vincennes,21-012039-1,2021-02-16T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.84754,2.422821
11720,T.T.M.,28 RUE DE PROVENCE,94150,Rungis,21-073236-1,2021-09-02T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.755273,2.359778
11927,SPEED RABBIT PIZZA,11 AV DU COLONEL FABIEN,94380,Bonneuil-sur-Marne,21-020022-1,2021-02-25T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.77335,2.487393
11955,BOUCHERIE ISTANBUL,109 B RUE LA FONTAINE,94120,Fontenay-sous-Bois,21-012369-1,2021-02-17T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.858426,2.476702
12000,COLLEGE ELSA TRIOLET,2 AVENUE BOILEAU,94500,Champigny-sur-Marne,21-086970-1,2021-10-22T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.803505,2.551203
12015,DOMINOS PIZZA,177 AV DU GENERAL LECLERC,94700,Maisons-Alfort,21-064087-1,2021-08-12T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.807249,2.438462
12035,CRECHE DES GRANDS CHEMINS,6 RUE FERNAND LEGER,94120,Fontenay-sous-Bois,21-087454-1,2021-10-26T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.849935,2.487203
12042,DESAILLY SA,6 RUE DE STRASBOURG,94154,Rungis,21-075559-1,2021-09-21T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94065090,,,
12104,MJS,7 RUE DU GENERAL DE LARMINAT,94000,Créteil,21-073778-1,2021-09-16T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.78344,2.453668
12125,LAB,99 RUE DALAYRAC,94120,Fontenay-sous-Bois,21-073797-1,2021-09-16T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.849014,2.459726
12131,YANIS,126 AV DE PARIS,94300,Vincennes,21-012037-1,2021-02-16T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.845972,2.424778
12134,KINTARO,136 AVENUE DE PARIS,94300,Vincennes,21-012032-1,2021-02-16T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.846092,2.42339
12140,EC PRIMAIRE PUB MAXIMILIEN ROBESPIERRE,8 RUE DAUMIER,94800,Villejuif,21-065150-1,2021-08-17T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.791943,2.370742
12187,BOUCHERIE DE LIMEIL DE BREVANNES,16 B RUE HENRI BARBUSSE,94450,Limeil-Brévannes,21-031442-1,2021-04-20T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.75246,2.487009
12264,LA FERME DE VALENTON,25 B RUE DU COLONEL FABIEN,94460,Valenton,21-027565-1,2021-04-06T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.745798,2.469151
12286,123 POULET,55 B RUE JEAN JAURES,94350,Villiers-sur-Marne,20-095746-1,2021-04-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.827133,2.534733
12293,FORY VIANDES,2 RUE DE L AUBRAC MIN,94150,Rungis,21-062012-1,2021-08-19T02:00:00+02:00,Découpe de viande de boucherie,Très satisfaisant,94065041,,48.757048,2.362957
12294,GAMBAS ET CO,27 A ALLEE DE SETE,94150,Rungis,21-051429-1,2021-06-23T02:00:00+02:00,Entreposage de produits de la pêche,Très satisfaisant,94065483,,48.757531,2.352376
12300,GAMBAS ET CO,27 A ALLEE DE SETE,94150,Rungis,21-051430-1,2021-06-23T02:00:00+02:00,Halle à M./1ére vente/Vente en gros produits de la pêche,Très satisfaisant,94065483,,48.757531,2.352376
12325,LES BOCAUX DU BISTROT,9 RUE LECH WALESA,94270,Le Kremlin-Bicêtre,20-085346-1,2020-12-04T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,94043001,,48.80792,2.364758
12342,LES BOCAUX DU BISTROT,9 RUE LECH WALESA,94270,Le Kremlin-Bicêtre,20-085354-1,2020-12-04T01:00:00+01:00,Transformation de produits de la pêche,Très satisfaisant,94043001,,48.80792,2.364758
12402,WISTITI GOURMAND,11 RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,21-058669-1,2021-07-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.808764,2.471228
12408,MUCHIMU,1 AV CARNOT,94100,Saint-Maur-des-Fossés,21-058673-1,2021-07-22T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.803736,2.487396
12429,FOOD CITY MURIERS,66 T BD DES MURIERS,94210,Saint-Maur-des-Fossés,21-058662-1,2021-07-22T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.789141,2.501293
12432,TOMOKAZU,44 AV DE L ALMA,94210,Saint-Maur-des-Fossés,21-076160-1,2021-09-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.785841,2.495151
12446,BOUCHERIE ISTANBUL,109 B RUE LA FONTAINE,94120,Fontenay-sous-Bois,21-012370-1,2021-02-17T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.858426,2.476702
12455,FM FRANCE,128 B AVENUE JEAN JAURES,94200,Ivry-sur-Seine,21-009411-1,2021-02-04T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94041002,,48.805202,2.40468
12459,FG. DISTRIBUTION,15 RUE DE LA REUNION,94538,Rungis,21-058659-1,2021-07-16T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.749601,2.358751
12507,FRANCE DELICES,33 RUE DE STRASBOURG,94150,Rungis,21-078034-1,2021-09-28T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.759336,2.357548
12628,BOUCHERIE L'ETOILE,19 RUE JEAN JAURES,94500,Champigny-sur-Marne,21-044228-1,2021-06-07T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.815668,2.504564
12637,MAXI MARKET,9 CHE DES CARRIERES,94310,Orly,21-013615-1,2021-02-19T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,,,48.746468,2.389042
12709,MEGNA,49 RUE DE FONTENAY,94300,Vincennes,20-092840-1,2021-01-06T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.847801,2.440732
12771,BAUDOUIN STEPHANE,LA FROMAGERIE DU VILLAGE,94000,Créteil,21-038422-1,2021-05-18T02:00:00+02:00,Fromagerie,Très satisfaisant,,Fromagerie,48.77808,2.472178
12780,LE ROYAL VINCENNES,68 RUE DE MONTREUIL,94300,Vincennes,21-035205-1,2021-05-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.848665,2.434671
12862,FOODS AND CO,198 AVENUE DES ERABLES,94440,Santeny,21-010956-1,2021-10-28T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,94070110,,48.717924,2.567166
12911,TM FOOD LUXE FOOD,54 RUE DU DOCTEUR ROUX,94100,Saint-Maur-des-Fossés,21-086088-1,2021-10-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.789811,2.489963
12933,QUALITY IMPORT,11 AVENUE DE NORMANDIE,94150,Rungis,21-084122-1,2021-10-07T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.759396,2.359427
12970,QUALITY IMPORT,11 AVENUE DE NORMANDIE,94150,Rungis,21-068052-1,2021-10-07T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065101,,48.759396,2.359427
12995,FRANCE DELICES,33 RUE DE STRASBOURG,94150,Rungis,21-072934-1,2021-09-28T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065619,,48.759336,2.357548
13004,CRECHE LES GUIPONS,2 ALLEE NIKI DE SAINT - PHALLE,94800,Villejuif,21-043439-1,2021-06-02T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.805678,2.362098
13045,ZEN (SARL),163 GRANDE RUE CHARLES DE GAULLE,94130,Nogent-sur-Marne,20-084531-1,2020-12-03T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.838278,2.48918
13058,DELICES DE BOIS L'ABBE,60 QUAI DES CARRIERES,94220,Charenton-le-Pont,21-013506-1,2021-02-19T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.819738,2.405646
13120,SAADA TRAITEUR,54 QUAI DES CARRIERES,94220,Charenton-le-Pont,21-002768-1,2021-01-11T01:00:00+01:00,Restauration collective,Très satisfaisant,94018006,Restauration collective,48.819548,2.406417
13131,CRECHE PARENTALE COPAIN COPINE,4 RUE JOSEPH FRANCESCHI,94140,Alfortville,21-068124-1,2021-08-26T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.805123,2.420575
13159,ISTANBUL GRILL,61 AV MARECHAL JOFFRE,94120,Fontenay-sous-Bois,21-054940-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.852558,2.484859
13267,MEMMI,30 RUE PASTEUR,94200,Ivry-sur-Seine,21-010865-1,2021-02-11T01:00:00+01:00,Transformation de produits de la pêche,Très satisfaisant,94041004,,48.816837,2.382757
13290,LE PACHA,24 AVENUE DE FONTAINEBLEAU,94270,Le Kremlin-Bicêtre,21-061301-1,2021-08-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.814637,2.360598
